Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.90623	3.6510606	33.770897	16.620567	40.0	-0.10606342	0.027421303	-0.047426604	-0.17470805	4000	-2.4433136e-06	208.40416	-0.051800814	-159.71547	0.9189386	0.015214162	0.23500001	68.0	28.617596864700317
1	27.780533	3.2124965	34.117317	18.72345	40.0	12.390437	0.44745606	13.084772	10.087446	8000	-2.5844577e-07	141.85841	-0.012397003	-106.57674	0.90537894	0.007055287	0.071	79.0	61.72031259536743
2	28.57196	3.4560142	37.263046	17.702074	40.0	22.789082	0.44614077	22.87476	20.049547	12000	5.1498414e-08	106.22782	-0.0016461001	-79.120735	0.89127666	0.0017106251	0.015000001	79.0	92.58381009101868
3	28.043922	3.3767765	37.19622	18.314413	40.0	31.586765	0.46924838	31.675262	28.69538	16000	-4.3392184e-08	68.46369	-0.0021306435	-48.90978	0.8831138	0.003149771	0.02125	79.0	121.69637632369995
4	27.819693	3.737685	36.420284	17.830858	40.0	38.616734	0.42786166	38.696407	35.970158	20000	8.1539156e-08	44.599003	-0.0046315757	-30.398891	0.8791722	0.0047975704	0.047000002	79.0	152.5731840133667
5	28.573505	3.3529418	37.0419	15.568904	40.0	44.012432	0.3430519	44.073418	41.877537	24000	-3.528595e-08	36.005047	-0.0018328382	-24.505054	0.86160886	0.0023359018	0.015000001	79.0	181.5988564491272
6	27.89998	3.192734	33.57714	18.065205	40.0	48.984665	0.25411767	49.049854	47.398087	28000	-5.722046e-09	21.95063	-0.0029146003	-14.395182	0.85072577	0.008098019	0.03175	79.0	211.40882897377014
7	27.698767	4.141781	36.747677	16.652382	40.0	52.751877	0.16588822	53.045567	51.753307	32000	-6.6757204e-09	17.554527	-0.0038524733	-8.62427	0.84571165	0.007552316	0.038250003	79.0	240.4641079902649
8	28.112864	3.6114326	36.836605	18.87329	40.0	55.625904	0.111833826	56.145496	55.162025	36000	-2.0980837e-08	13.3027115	-0.0044926167	-7.2147837	0.84123677	0.003560349	0.03525	79.0	269.96046018600464
9	27.65226	3.710894	34.784588	17.795055	40.0	58.332314	0.12610742	59.10038	58.30641	40000	5.626679e-08	9.4425745	-0.0013248015	-3.8481073	0.83205396	0.002691305	0.015250001	79.0	299.39193630218506
