Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.948189	3.4756718	36.392704	18.839533	40.0	-0.00682012	0.010343227	0.036299355	-0.037591677	4000	1.0681153e-07	206.2197	-0.0053823735	-145.46237	0.9189385	0.004180045	0.0355	79.0	4.89490270614624
1	27.939224	3.353161	35.436115	19.098446	40.0	9.412133	1.321832	13.369281	5.984954	8000	-1.525879e-08	154.06624	-0.005349453	-115.68471	0.91313666	0.0040485547	0.0385	79.0	9.522520780563354
2	28.227758	3.2335424	36.118958	18.108923	40.0	20.401907	2.461074	28.014704	12.446594	12000	-9.536743e-09	102.33161	-0.009867489	-71.913475	0.9216304	0.007798317	0.0745	79.0	13.922747135162354
3	28.28688	3.4541237	36.461006	18.15939	40.0	28.713854	3.4373155	39.60545	18.0524	16000	-8.773804e-08	79.78318	-0.010797005	-53.340363	0.9291221	0.007969432	0.087	79.0	18.409742832183838
4	28.867317	3.2686853	36.425854	18.974035	40.0	35.746532	3.883684	48.131577	24.739887	20000	1.5068055e-07	63.17151	-0.013533566	-39.06783	0.92249686	0.008567515	0.1105	79.0	22.950592517852783
5	29.171206	2.9741528	35.564346	17.250183	40.0	42.902092	4.275833	55.27897	29.863565	24000	3.8146974e-09	55.612328	-0.012604267	-31.137594	0.90850306	0.0076075853	0.091	79.0	27.56923532485962
6	28.915127	3.0368874	36.47301	19.95047	40.0	49.2558	4.063392	60.501938	38.703697	28000	2.8610229e-08	42.19564	-0.01334309	-22.420921	0.9032469	0.005674	0.08675	79.0	32.10110902786255
7	29.116673	3.0594687	35.930504	20.409958	40.0	53.865818	4.1560044	65.0844	41.13145	32000	4.863739e-08	39.15652	-0.013044184	-19.600288	0.8942795	0.0075910892	0.113	79.0	36.477400064468384
8	29.382769	2.8607087	35.841747	20.408157	40.0	58.559273	3.4170907	67.22771	47.92984	36000	4.7683717e-08	34.054337	-0.010586197	-18.592129	0.8806997	0.0091788275	0.078	79.0	41.03620219230652
9	29.490728	3.0771806	36.01188	19.375547	40.0	62.41847	2.4334633	68.95103	53.647	40000	-3.4332274e-08	23.943415	-0.010852632	-13.545614	0.86634684	0.008559448	0.0945	79.0	45.62292957305908
10	29.077602	2.8835948	35.198227	19.061066	40.0	65.7922	1.7363132	69.74866	60.113853	44000	-3.242493e-08	12.185274	-0.0060547693	-6.695569	0.8548904	0.0054901517	0.04425	79.0	50.01916742324829
11	29.194231	2.8577936	37.622917	18.523935	40.0	67.436295	0.9050298	69.72445	65.141	48000	-9.536744e-10	6.4637227	-0.009902171	-1.7272458	0.844074	0.007737158	0.07525	79.0	54.504167318344116
12	30.033499	2.7040799	35.660664	21.806223	40.0	68.4068	0.7574784	71.2035	66.224464	52000	-2.861023e-09	4.594447	-0.004247575	-1.2579117	0.81487364	0.0153435385	0.2325	4.0	58.48950409889221
13	29.92653	2.5459154	35.747047	23.66641	40.0	69.330215	0.806698	72.6621	67.07226	56000	5.8174134e-08	3.6072483	-0.0062040817	-0.8337612	0.814443	0.019974254	0.2955	3.0	62.4469153881073
14	30.33795	2.7134128	37.837708	22.113865	40.0	70.40587	0.7575933	73.2024	68.33113	60000	-1.4781952e-08	3.9929626	-0.0015741362	-1.4383676	0.81403965	0.01607202	0.26675	3.0	66.51303625106812
15	30.733183	2.2415202	37.100124	24.801697	40.0	71.86111	0.6584356	73.88977	69.19899	64000	-1.6212464e-08	3.3802118	-0.011464563	-1.3224242	0.8134588	0.0075148307	0.0785	79.0	70.85641503334045
16	31.220793	2.1669643	38.139454	26.80917	40.0	72.94474	0.41738394	74.10564	71.739555	68000	-1.7166137e-08	3.170878	-0.010546527	-1.3557905	0.8103036	0.005894482	0.0685	79.0	75.20478057861328
17	31.628101	2.1126869	36.744244	25.392672	40.0	74.051834	0.37318137	75.851524	73.24227	72000	2.193451e-08	2.7184768	-0.014002841	-1.1318519	0.81210375	0.010102216	0.10625	79.0	79.58107137680054
18	32.237595	1.886741	36.974697	26.187801	40.0	75.11739	0.33644333	76.62395	74.201256	76000	9.536743e-09	2.872566	-0.01499126	-1.4249232	0.7995849	0.009099037	0.096	79.0	83.9593563079834
19	31.938438	1.7679454	37.12212	28.055527	40.0	76.30402	0.3117973	77.59934	74.962746	80000	0.0	1.9640689	-0.0130076	-0.8339889	0.7927274	0.00846104	0.09	79.0	88.396484375
20	32.864445	1.7660906	37.390274	27.868916	40.0	77.18606	0.19756065	78.07669	76.28946	84000	-1.7166137e-08	2.5883048	-0.015457654	-1.3779682	0.77684695	0.0053593577	0.08375	79.0	92.7408607006073
