Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.63201	3.7072585	35.134937	16.060165	40.0	-0.10823564	0.02650746	-0.041765437	-0.17513117	4000	5.702973e-07	200.32286	-0.01627461	-147.82768	0.9189386	0.008421554	0.069000006	79.0	39.02358841896057
1	28.546001	3.5658565	37.08457	21.350685	40.0	11.47825	1.3711233	15.188987	5.991817	8000	-1.329422e-06	159.53535	-0.020817442	-118.02802	0.91066533	0.004304979	0.085	79.0	69.9398672580719
2	28.46684	3.3615494	34.723614	17.635988	40.0	21.983261	2.1112344	26.60217	13.577941	12000	-1.5630723e-06	109.62424	-0.02303734	-76.63925	0.89690053	0.004619448	0.08025	79.0	102.20453929901123
3	27.938356	3.476705	35.27471	19.60129	40.0	30.870361	1.9199908	37.601215	23.073816	16000	4.7030453e-06	75.70266	-0.026336238	-51.138313	0.8844078	0.008782044	0.10175	79.0	134.28071641921997
4	28.11282	3.3102367	36.403008	15.845405	40.0	37.763546	1.9074104	43.148346	25.91763	20000	9.593964e-07	55.14075	-0.027332202	-36.891148	0.8677632	0.005252576	0.10875001	79.0	166.4875431060791
5	28.464417	3.1181016	34.71388	19.44256	40.0	43.67493	1.7623848	48.86641	33.13855	24000	-2.4166109e-06	42.190834	-0.02837181	-27.246744	0.85585713	0.008305206	0.116500005	79.0	199.6155650615692
6	27.787981	3.4335268	37.866512	19.693138	40.0	48.710274	1.8385234	54.438072	38.467377	28000	-1.148224e-06	27.803888	-0.003681121	-14.5205145	0.84198016	0.01591992	0.14475001	4.0	226.6482367515564
7	27.673294	3.288289	34.39601	17.033844	40.0	52.124664	1.9066956	58.70023	40.747265	32000	-1.0068894e-05	20.583427	-0.032194223	-9.685897	0.84124684	0.011731793	0.12325001	79.0	257.57690382003784
8	28.391176	3.2987494	34.684494	19.091713	40.0	55.117382	1.7141412	62.638977	45.30615	36000	4.8923494e-06	20.258135	-0.034247667	-10.019774	0.8290236	0.011453853	0.14950001	79.0	288.1957468986511
9	27.888361	2.905278	33.907665	18.952337	40.0	58.173576	1.8070483	67.67309	48.66741	40000	-1.897812e-06	13.726278	-0.037617072	-5.157362	0.80625737	0.007605421	0.15675001	79.0	318.3222291469574
10	27.839817	3.7780612	34.986473	17.83049	40.0	60.08103	1.7361603	66.12848	50.171204	44000	-1.777649e-06	13.554312	-0.039073795	-4.968938	0.7965401	0.0074226675	0.16475001	79.0	348.78572130203247
11	27.896223	3.4796064	35.845375	20.130575	40.0	62.117096	1.6861136	68.58333	51.321213	48000	3.538132e-06	10.78274	-0.03756454	-3.1905184	0.78044057	0.014511664	0.14175001	79.0	378.124959230423
12	28.609278	2.9185417	37.26004	20.794651	40.0	63.452343	1.742614	69.94658	51.77487	52000	-1.3257981e-05	11.278417	-0.036311425	-4.2479897	0.7685707	0.0099271545	0.14725001	79.0	407.64796710014343
13	28.08067	3.1631222	34.61365	16.69362	40.0	64.94885	1.6746107	73.73692	55.939995	56000	-8.499146e-06	8.993121	-0.039557345	-1.9564886	0.75838387	0.009454343	0.15325001	79.0	437.80627489089966
14	27.674473	3.697505	36.383728	17.68067	40.0	65.857475	1.5491631	71.43783	58.86163	60000	7.404328e-06	8.040076	-0.038186662	-1.9635329	0.740232	0.007355245	0.15175001	79.0	467.79004979133606
