Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.592402	3.317175	36.663597	18.154474	40.0	0.011659636	0.019892639	0.0731789	-0.0469241	4000	-4.9591065e-08	0.5123859	-0.038594104	-0.50581044	0.9189386	0.015134194	0.15575	49.0	18.17750334739685
1	27.804432	3.4786744	35.431316	18.024517	40.0	0.6973997	0.0965289	0.90843934	0.49364582	8000	1.57547e-06	0.010520365	-0.032772794	-0.008334602	0.92410296	0.015104302	0.19875	59.0	33.83445119857788
2	28.459938	3.4486363	35.046566	18.972885	40.0	0.7038447	0.12922032	0.9532044	0.39354256	12000	-6.608963e-07	0.0035734503	-0.0415892	-0.0019199515	0.93983173	0.015474432	0.2205	46.0	49.14274573326111
3	28.547077	3.09771	36.578957	20.522352	40.0	0.7193822	0.13054694	0.99604565	0.40559375	16000	-1.7590523e-06	0.0032663457	-0.01859134	-0.0020368332	0.93529975	0.015673965	0.16350001	7.0	64.08393907546997
4	28.69381	3.505374	35.56381	17.319708	40.0	0.7170934	0.13025628	0.9697749	0.40016174	20000	3.4980776e-06	0.0024416053	-0.018675832	-0.0015010408	0.93463117	0.015068341	0.20725001	7.0	78.88601899147034
5	27.742704	3.4531286	35.5596	15.70079	40.0	0.69559556	0.1395468	1.0142484	0.37229547	24000	6.502152e-06	0.0020997373	-0.014718601	-0.001318688	0.93494433	0.01569958	0.23500001	4.0	93.83349275588989
6	28.213123	3.7709525	35.799095	19.080898	40.0	0.7075645	0.14120471	1.0031576	0.3307219	28000	-1.6260148e-06	0.0016544069	-0.025880843	-0.0008721263	0.93543136	0.01540761	0.15275	4.0	108.6064817905426
7	28.428038	3.1243184	35.09712	17.466415	40.0	0.7115126	0.13319331	0.98997283	0.3466203	32000	1.8768311e-06	0.0013992707	-0.021141443	-0.0006959169	0.9356504	0.019696966	0.20975001	5.0	123.42708897590637
8	28.563068	2.7759743	34.66395	20.98572	40.0	0.71187854	0.13328187	0.98589087	0.3305896	36000	5.445481e-07	0.0013120847	-0.024373917	-0.00067151885	0.9357267	0.015638746	0.18425001	6.0	138.31651759147644
9	27.788912	2.9748044	35.64972	20.87266	40.0	0.6953538	0.13614824	0.9751135	0.33814907	40000	5.655289e-07	0.001226409	-0.02779052	-0.0006049634	0.93607384	0.015062822	0.15675001	4.0	152.85623574256897
10	28.451113	3.3442698	36.74208	19.37824	40.0	0.7120773	0.13578111	1.0119206	0.32297555	44000	-6.855965e-06	0.0011111756	-0.026585598	-0.00052786764	0.9363647	0.0152971605	0.16900001	4.0	166.45157384872437
11	27.866295	2.8033245	35.081837	20.309849	40.0	0.6986595	0.13286103	0.97288406	0.32274085	48000	5.4168703e-07	0.0010449822	-0.030502029	-0.00046072644	0.9367333	0.015631955	0.20125002	5.0	180.1960847377777
12	28.729534	2.704341	35.94216	22.155403	40.0	0.71723706	0.13239409	0.99970365	0.36632872	52000	-6.2313084e-06	0.0010318146	-0.023495112	-0.00047054357	0.93737155	0.021260682	0.209	3.0	193.7845721244812
13	28.175268	2.6351213	35.912643	21.159012	40.0	0.7040458	0.13091409	0.99668163	0.3663594	56000	-6.96826e-06	0.00093624525	-0.028415186	-0.00041243486	0.9377853	0.017934311	0.18575001	4.0	207.40415048599243
14	28.408125	3.3666992	37.635708	20.155539	40.0	0.7120317	0.13984361	0.9894112	0.3550446	60000	2.182007e-06	0.00095972663	-0.036569953	-0.00043829542	0.93863064	0.019372296	0.22900002	4.0	221.17532181739807
15	28.130226	2.950554	35.111446	21.063427	40.0	0.7018189	0.1394197	0.99012524	0.34989446	64000	6.8778995e-06	0.0009973675	-0.022954993	-0.0005022455	0.9394298	0.020892506	0.22150001	3.0	234.76114702224731
16	28.33802	2.7782612	36.17723	21.866528	40.0	0.7087971	0.13849013	0.9932883	0.31434345	68000	-3.3364297e-06	0.0007936912	-0.037650686	-0.0003286873	0.939876	0.020355985	0.22575001	4.0	248.58316206932068
17	29.233871	2.8832257	36.459503	19.231222	40.0	0.7301816	0.13264732	1.0057878	0.3440375	72000	-6.7234043e-07	0.00076645723	-0.034126993	-0.00033812755	0.94025224	0.017638104	0.16875	3.0	262.14851212501526
18	29.152908	2.6629016	35.399456	23.071095	40.0	0.7286002	0.12545988	0.99464166	0.33172357	76000	3.1642915e-06	0.00076149707	-0.03758331	-0.00034271783	0.9405009	0.023952963	0.31300002	5.0	275.7771725654602
19	28.13687	2.5063965	33.833138	21.878748	40.0	0.7055226	0.13371341	0.9941854	0.33631974	80000	3.084183e-06	0.0008030268	-0.037357755	-0.00038571825	0.9407563	0.028815977	0.26725	3.0	289.3565058708191
20	29.303713	2.7446787	36.188904	20.516794	40.0	0.72845364	0.12631494	0.9835473	0.34948772	84000	-5.717278e-06	0.00079544977	-0.026374992	-0.0003773758	0.9406902	0.025013413	0.1965	2.0	303.1293385028839
21	28.631807	2.263387	34.832817	22.332005	40.0	0.71617293	0.11617937	0.986742	0.38735232	88000	3.3793451e-06	0.00069581746	-0.030025048	-0.00030723913	0.9406993	0.033684075	0.2655	2.0	316.723699092865
22	28.99878	2.510495	35.97405	20.319687	40.0	0.7236335	0.12389743	0.9779264	0.3653236	92000	-2.9659273e-06	0.0007121421	-0.030103184	-0.000321165	0.94057566	0.020745954	0.21750002	2.0	330.3790862560272
23	29.0444	2.5062525	36.009785	22.887554	40.0	0.7265175	0.12248075	0.98891956	0.35840142	96000	-6.1159135e-06	0.0006541451	-0.033689868	-0.00029677688	0.94051677	0.027516337	0.24975002	2.0	343.92116141319275
24	29.427866	2.361901	35.92981	20.412634	40.0	0.7341903	0.12540907	0.98630685	0.38562194	100000	3.862858e-06	0.0006797431	-0.02766108	-0.00035281075	0.9404091	0.031508267	0.26875	2.0	357.52772545814514
25	29.316164	2.3339643	37.117626	24.23412	40.0	0.7342657	0.12125765	1.0051357	0.34370217	104000	-1.3378144e-05	0.0006267363	-0.030190233	-0.00030136993	0.94028777	0.03675273	0.27125	2.0	371.1104872226715
26	29.21708	2.0584865	34.851795	24.815437	40.0	0.73037505	0.118143804	0.9869187	0.33342916	108000	-4.161835e-06	0.0006264994	-0.03278766	-0.00030627052	0.94010884	0.031404033	0.24375	2.0	384.51811957359314
27	29.687126	2.1273584	34.77211	23.882294	40.0	0.73994714	0.111462116	0.98343945	0.42551702	112000	-1.8915178e-05	0.0005868111	-0.030446071	-0.0002897143	0.9399078	0.02578476	0.24875002	2.0	398.3476016521454
28	29.347712	2.145796	34.66732	24.093416	40.0	0.7350556	0.11609707	1.0073316	0.3497789	116000	5.157471e-06	0.0006172411	-0.030653091	-0.0003201604	0.9397322	0.030398931	0.26825002	2.0	411.9122529029846
29	29.73413	2.1807446	35.12929	22.670513	40.0	0.74388474	0.11050031	1.0053271	0.3285638	120000	-4.03595e-06	0.0006345363	-0.033503145	-0.00032611834	0.93957	0.03153087	0.27525002	2.0	425.5630075931549
30	29.539589	2.1228518	35.926586	24.658155	40.0	0.7379519	0.10756317	0.9825082	0.40066108	124000	9.30214e-06	0.000604212	-0.030234732	-0.00031773583	0.93930465	0.02650774	0.30175	2.0	439.09245252609253
31	29.781034	2.3848388	35.691746	21.475115	40.0	0.74293923	0.11500562	1.0053974	0.31574377	128000	6.814957e-06	0.0006060808	-0.034323692	-0.00032183537	0.9388669	0.03224794	0.2935	2.0	452.9107880592346
32	29.60664	2.091543	35.099796	25.286318	40.0	0.73994017	0.11289911	0.9959497	0.34130102	132000	1.5593769e-05	0.0005680021	-0.031434037	-0.00029196404	0.93840057	0.017486826	0.16925001	1.0	466.50696754455566
33	29.494844	2.3037498	34.877033	24.525343	40.0	0.73801666	0.11241803	0.98235095	0.31683627	136000	-1.7917633e-05	0.0005691183	-0.022606121	-0.00029550257	0.9381623	0.032667354	0.21300001	1.0	480.0884130001068
34	29.802706	2.1218677	37.59775	24.993961	40.0	0.7444303	0.10875088	0.97802854	0.37163612	140000	4.175663e-06	0.0005341852	-0.017732045	-0.00027117578	0.93792766	0.041719038	0.25050002	1.0	493.8523018360138
35	30.09597	1.8802059	36.27215	26.370321	40.0	0.7510397	0.103096634	1.0097967	0.36982846	144000	-4.7554972e-06	0.00054669334	-0.010333225	-0.00028504807	0.937659	0.035624553	0.2725	1.0	507.49335074424744
36	29.85281	2.022261	34.01588	23.306269	40.0	0.74708533	0.10829696	1.0249853	0.33562756	148000	-8.068085e-07	0.0005436701	-0.012480677	-0.0002859284	0.93738776	0.034210153	0.20775001	1.0	521.3131728172302
37	29.886465	2.1163452	36.186306	25.197163	40.0	0.74673426	0.103442505	0.99734575	0.4225036	152000	1.0128022e-06	0.00055933633	-0.010105504	-0.00029012185	0.9370689	0.0394296	0.29625002	1.0	534.8784732818604
38	29.915882	1.9575741	36.249264	26.458616	40.0	0.74722683	0.10503669	1.000312	0.3975963	156000	-5.4082875e-06	0.0005319024	-0.012433007	-0.00028255137	0.9367221	0.043689772	0.28225002	1.0	548.6104850769043
39	30.0126	1.7522599	34.56617	26.507898	40.0	0.74997276	0.10109277	1.0055969	0.35098082	160000	-3.1353e-05	0.00049787585	-0.010516105	-0.0002578384	0.9363699	0.016269604	0.25375003	1.0	562.2460544109344
40	30.616272	2.061531	35.954506	26.263897	40.0	0.7646779	0.10612201	0.99853307	0.30014077	164000	-3.2338143e-05	0.0004910596	-0.02029782	-0.00025277172	0.93599015	0.018493138	0.23675	1.0	575.846049785614
41	30.379395	1.9670081	35.59685	23.801586	40.0	0.7588009	0.10354514	0.98588324	0.3785514	168000	1.112938e-06	0.00052762154	-0.010392821	-0.00030693877	0.93558496	0.023751525	0.27575	1.0	589.6237406730652
42	30.695356	2.147818	36.047256	24.45078	40.0	0.7666046	0.10202601	0.99799895	0.37707192	172000	-2.410412e-05	0.00050654577	-0.011798211	-0.00028154196	0.93515795	0.03154473	0.25325	1.0	603.2285845279694
43	30.165455	2.1190407	36.13497	25.8076	40.0	0.752978	0.10178181	0.98175526	0.38037962	176000	1.1639596e-06	0.00044262054	-0.011427616	-0.00023654454	0.9347211	0.021188708	0.2275	1.0	617.0019898414612
44	30.695652	1.8369806	35.886528	26.717398	40.0	0.76761425	0.09563858	1.0105127	0.34390426	180000	8.275986e-06	0.00045404318	-0.012297251	-0.0002473839	0.93426764	0.039647873	0.25525	1.0	630.8296475410461
45	30.526281	2.105379	36.213108	24.965677	40.0	0.76493484	0.09666728	0.9945332	0.46503323	184000	-4.463196e-07	0.00046791928	-0.01829898	-0.0002553584	0.93385565	0.035447787	0.29325002	1.0	644.4832825660706
46	30.59356	1.8575623	37.23598	26.835943	40.0	0.7640372	0.10019125	0.9906466	0.3292059	188000	7.7533724e-07	0.00042630231	-0.0150198545	-0.00022697779	0.9334738	0.037961345	0.29075003	1.0	658.0108714103699
47	30.479073	2.3939228	35.70455	21.76062	40.0	0.76114476	0.10366622	0.99270636	0.35321945	192000	1.0718346e-05	0.00050149363	-0.00947314	-0.00028530945	0.9330784	0.040337604	0.31325	1.0	671.6201508045197
48	30.752504	2.0796893	37.260933	26.563122	40.0	0.768939	0.09931753	1.0123492	0.34344822	196000	-2.2944452e-05	0.00040287833	-0.012127112	-0.00021057655	0.9326725	0.025621427	0.25100002	1.0	685.2060549259186
49	30.453892	2.0404944	35.506756	25.860836	40.0	0.76214355	0.094446674	1.0008438	0.4745035	200000	6.228543e-05	0.0004646524	-0.012192163	-0.00025513838	0.9322556	0.03958148	0.30125	1.0	699.101818561554
50	30.786385	1.8498216	36.377853	27.034521	40.0	0.7695797	0.09607005	1.0038154	0.35478324	204000	-1.5146256e-05	0.00047069494	-0.01449329	-0.00025700853	0.93181723	0.032129616	0.2795	1.0	712.5929687023163
51	30.595852	1.8755817	36.676388	27.01965	40.0	0.7672881	0.09297034	0.98436624	0.39461404	208000	1.9830704e-05	0.0004805812	-0.011546802	-0.00026880467	0.931345	0.041908007	0.30225003	1.0	726.373122215271
52	30.016718	2.2709782	34.87742	24.166332	40.0	0.7495913	0.10480548	0.9927326	0.3953622	212000	-2.2019149e-05	0.0005362113	-0.021777824	-0.0003264834	0.93086785	0.042558502	0.24700001	1.0	740.189169883728
