Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.263216	3.410258	35.695126	19.683172	40.0	0.004830873	0.030052887	0.092334926	-0.05452843	4000	-1.3148785e-07	0.51183	-0.013284812	-0.49093944	0.9189385	0.009669773	0.0985	79.0	3.884821653366089
1	28.883394	2.9471245	35.327736	20.583778	40.0	0.68515944	0.067131095	0.8617699	0.4976018	8000	1.0967255e-08	0.022305768	-0.012730417	-0.009906599	0.9275636	0.007350704	0.09425	79.0	7.673518419265747
2	29.62044	2.9712136	35.1909	20.676418	40.0	0.7237584	0.039834797	0.8576906	0.5904702	12000	2.8133393e-08	0.014142797	-0.017344194	-0.010137133	0.9265069	0.011143553	0.1225	79.0	11.569700002670288
3	30.182514	2.8009515	35.08277	22.901033	40.0	0.74835265	0.07808874	0.9377944	0.49272197	16000	1.66893e-08	0.0036086729	-0.03160777	-0.0024429124	0.9251861	0.016345104	0.1765	17.0	15.012026309967041
4	30.43219	2.1673357	35.14636	24.01514	40.0	0.7593506	0.10259298	0.9884195	0.4350827	20000	-4.172325e-09	0.0012869936	-0.056449678	-0.00039043208	0.9199976	0.015877765	0.18825	13.0	18.503589630126953
5	31.043463	2.0375063	36.939186	25.390976	40.0	0.77672535	0.101613194	0.96765304	0.369067	24000	-1.6689301e-09	0.00092762057	-0.05874119	-9.732682e-05	0.91357136	0.015683904	0.19175	11.0	21.989319801330566
6	31.770746	1.8182877	35.672344	27.915123	40.0	0.792403	0.10296612	0.99862206	0.38580173	28000	7.629395e-09	0.0008521493	-0.060038444	-0.0001058451	0.90597385	0.0153352255	0.21	12.0	25.509592533111572
7	32.13801	1.9560009	37.034977	28.224052	40.0	0.80196315	0.09833353	1.0013237	0.4105896	32000	-4.7683715e-09	0.00078431243	-0.06545966	-7.294834e-05	0.8962207	0.01801687	0.21325	12.0	28.94290590286255
8	32.59108	1.5635325	37.615875	29.337555	40.0	0.81469446	0.09265724	0.9816851	0.36420792	36000	-1.4305115e-09	0.000706273	-0.060761385	-4.8436865e-05	0.88683313	0.017192056	0.2115	14.0	32.42526197433472
9	32.989315	1.6847146	37.23521	29.554022	40.0	0.82341355	0.08814709	0.9896844	0.3669657	40000	-4.7683715e-09	0.00064649875	-0.06830583	-4.9546303e-05	0.8771299	0.015435861	0.24125	15.0	36.02227520942688
10	33.350548	1.7233094	37.647316	30.138985	40.0	0.8330896	0.08405683	0.99301654	0.37602222	44000	-1.9073486e-08	0.00061339367	-0.06020582	-3.891834e-05	0.86734575	0.015240075	0.20375	13.0	39.62045073509216
11	33.94141	1.5141176	38.193344	30.49652	40.0	0.8468635	0.08035624	0.9905745	0.40842575	48000	1.26361845e-08	0.0005888109	-0.06377757	-5.652214e-05	0.85889584	0.016138103	0.221	15.0	43.21629214286804
12	34.043507	1.561603	38.15568	30.941761	40.0	0.85096586	0.08086654	0.99251205	0.39391428	52000	-7.629395e-09	0.0005885171	-0.06035763	-3.45523e-05	0.84955543	0.015716188	0.21125	15.0	46.66040873527527
