Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.71262	4.099331	36.649235	20.11017	40.0	-0.0075128013	0.00914014	0.031240486	-0.032309912	1000	-1.2183189e-07	220.59705	-0.010493105	-151.91795	0.918938	0.009488537	0.07	79.0	2.2929160594940186
1	28.380545	3.3773608	34.071167	20.152035	40.0	9.370722	1.3887591	12.60727	6.2280126	2000	-2.360344e-08	65.74825	-0.008338609	-18.42284	0.9079963	0.015119177	0.159	12.0	4.198063850402832
2	27.330072	3.5306585	34.838894	20.163752	40.0	12.900102	1.5962594	18.10054	9.667987	3000	5.2414832e-09	51.31731	-0.0109486785	-2.1070251	0.9100203	0.0028185784	0.046	79.0	6.007581949234009
3	27.729744	3.351275	35.42807	22.091574	40.0	12.550201	1.6704885	18.781305	9.452143	4000	-1.1228025e-08	45.066116	-0.0059680166	-2.6401024	0.9182096	0.016665298	0.128	10.0	7.52436900138855
4	28.662607	3.367101	34.40381	19.30372	40.0	13.633402	2.2848885	19.524115	9.739703	5000	-1.2522563e-08	46.584274	-0.012542353	-4.095333	0.91652435	0.005569145	0.072	79.0	9.38754677772522
5	27.251188	2.7520232	32.37935	20.426355	40.0	12.875031	2.1806698	19.948694	9.846612	6000	5.7965517e-09	43.528553	-0.011280121	-2.096508	0.9132078	0.0061656553	0.071	79.0	11.289636850357056
6	28.653217	2.7149346	32.711327	20.986155	40.0	14.729883	2.3845658	19.98304	9.405768	7000	6.2808394e-09	50.45501	-0.005153488	-5.13015	0.9155407	0.016251722	0.177	7.0	12.86422085762024
7	27.564455	4.0802	35.01184	19.302774	40.0	12.353931	2.708809	19.977224	7.8827133	8000	-6.2584875e-09	43.551907	-0.019358218	-7.121746	0.9173358	0.010246863	0.11	79.0	14.73075795173645
8	27.735176	3.514422	32.86274	18.905748	40.0	14.003004	4.3471365	22.939257	5.950947	9000	-1.2986362e-08	46.71181	-0.015684884	-9.447739	0.9380148	0.004112848	0.094	79.0	16.575937032699585
9	28.132227	2.9161687	33.756817	22.532232	40.0	11.6213665	2.3093224	17.871428	7.1984086	10000	3.3378602e-09	41.830666	-0.014401598	-6.178776	0.9300121	0.00034220325	0.107	79.0	18.402871131896973
