Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.53814	2.8720632	32.66987	23.074444	40.0	0.0099000605	0.019283965	0.066494375	-0.0418047	1000	3.051758e-08	214.9257	-0.02835015	-163.67503	0.91893846	0.01511908	0.124	75.0	63.28664827346802
1	28.293133	3.175514	34.606113	22.651646	40.0	12.063433	1.4859399	15.110762	7.07771	2000	3.8146974e-09	58.45998	-0.032944877	-3.7817192	0.9174829	-0.0013632886	0.152	79.0	127.99403738975525
2	27.493408	3.7684941	32.919834	19.8508	40.0	13.373401	1.1612365	15.870706	9.049661	3000	1.1444092e-08	55.97511	-0.03847797	-5.294964	0.9136706	0.008826025	0.113	79.0	193.08037400245667
3	27.993017	2.883993	33.33338	22.93249	40.0	12.760256	1.3722914	15.900792	8.685102	4000	-1.1444092e-08	51.37419	-0.037433192	-5.3315735	0.89954805	0.015095811	0.163	53.0	247.80798840522766
4	27.054703	3.4328246	33.156433	19.231041	40.0	12.394113	2.0381193	18.093496	7.7110476	5000	3.8146974e-09	47.703217	-0.043565724	-10.016609	0.8997019	0.007385703	0.179	79.0	312.29038429260254
5	27.092339	3.064982	31.889818	20.994057	40.0	13.247779	1.545388	18.802538	7.934282	6000	-7.629395e-09	47.753357	-0.051069785	-5.0455513	0.8754783	0.01005853	0.197	79.0	375.96814918518066
6	28.953463	2.9839554	33.663677	22.971819	40.0	12.599768	1.5550461	19.091877	9.039373	7000	2.2888184e-08	56.68687	-0.0491509	-7.262108	0.86426556	0.009537884	0.19	79.0	440.79653334617615
7	27.537535	3.2882597	34.08597	22.4901	40.0	13.562295	1.4746073	18.069967	9.548827	8000	-1.1444092e-08	53.272366	-0.008597676	-8.954353	0.85878396	0.02122285	0.133	3.0	475.98573899269104
8	27.144892	4.114887	34.43044	17.396687	40.0	13.156524	1.905415	22.111786	8.679118	9000	-3.051758e-08	50.577976	-0.048419863	-9.90168	0.8586216	0.0069264853	0.207	79.0	541.1289501190186
9	28.922546	3.3371935	35.514153	23.152554	40.0	13.228978	2.2444057	22.761745	6.2151613	10000	0.0	55.081005	-0.028197354	-14.609051	0.86544067	0.015626606	0.128	22.0	584.1175012588501
10	27.61056	3.8744218	33.68369	19.531206	40.0	12.340328	3.2649095	21.018103	4.503527	11000	2.2888184e-08	72.1175	-0.04852254	-31.14943	0.8646187	0.003561308	0.176	79.0	649.6807103157043
11	28.485666	2.8957326	33.25115	22.677067	40.0	13.444752	3.595343	25.500774	5.6074104	12000	3.8146974e-09	73.42791	-0.04034302	-24.7308	0.8638632	0.015117385	0.184	33.0	696.2649912834167
12	28.320402	3.4476533	34.023376	20.789703	40.0	13.969583	3.2290034	29.906097	7.3679285	13000	7.629395e-09	49.11583	-0.018725265	-12.084217	0.8516902	0.015671894	0.164	10.0	734.0585792064667
13	27.68723	3.032094	33.44858	19.110197	40.0	13.633148	3.6695805	28.984297	4.592239	14000	7.629395e-09	52.391003	-0.008388883	-17.32425	0.8504146	0.021294292	0.201	4.0	769.60218334198
14	27.864809	3.7805226	34.595818	21.662521	40.0	13.220082	3.0099006	29.690554	5.4874077	15000	3.8146974e-09	53.243603	-0.0034801788	-14.590225	0.85026026	0.018533943	0.198	3.0	804.5214831829071
15	26.503878	2.7405634	32.67502	22.149168	40.0	12.334989	2.8510313	26.961761	4.3520613	16000	-2.6702882e-08	41.3349	-0.012275858	-11.213921	0.8501621	0.015366666	0.18	8.0	841.6164920330048
16	26.87243	3.6678388	33.88651	19.352573	40.0	12.70013	3.1131942	25.013277	5.471696	17000	3.8146974e-09	50.583336	-0.004298019	-15.905315	0.8513569	0.017372774	0.206	3.0	876.9683840274811
17	28.661592	4.1560125	36.732956	22.51928	40.0	12.694565	3.8151782	28.23613	4.000929	18000	0.0	54.783978	-0.010441166	-25.64185	0.85212404	0.015002183	0.187	7.0	913.5832703113556
18	28.858425	3.7900133	35.65556	22.329447	40.0	13.73591	4.8788915	34.178986	3.8899212	19000	-3.051758e-08	68.026375	-0.02040286	-28.098541	0.85268754	0.015403263	0.172	12.0	951.9582221508026
19	28.950817	3.8087902	37.09427	21.866646	40.0	13.887442	2.5414183	25.984615	5.329452	20000	-3.051758e-08	54.179848	-0.030067272	-15.065739	0.8498831	0.015281184	0.122	20.0	993.7858791351318
20	27.340248	3.2630994	32.954887	21.19468	40.0	12.883158	3.2096632	27.133514	4.8001733	21000	-3.8146974e-09	50.673187	-0.021124361	-15.257217	0.8501813	0.015365262	0.152	16.0	1033.9608602523804
21	28.90604	2.903282	35.97021	24.72951	40.0	12.48225	3.6025414	26.390757	2.3844109	22000	0.0	57.69801	-0.049696516	-19.631386	0.8509068	0.0098113725	0.197	79.0	1099.2971541881561
22	27.28821	3.3294332	33.248013	19.355818	40.0	13.200302	3.6472504	27.144196	1.6450248	23000	-1.9073486e-08	62.464397	-0.044358887	-21.764328	0.8456424	0.015221551	0.179	60.0	1156.4062151908875
23	27.450068	2.684572	32.30763	21.799892	40.0	12.935543	3.1738164	27.143177	4.784255	24000	3.8146974e-09	56.30345	-0.023110978	-19.312023	0.8336038	0.01563672	0.142	13.0	1195.8148691654205
24	27.144997	3.2252426	31.354792	17.65885	40.0	12.805576	3.0891287	27.243128	4.42443	25000	-1.525879e-08	46.895573	-0.054588143	-11.362698	0.83133644	0.007011933	0.221	79.0	1260.3928592205048
25	29.156305	2.4237335	32.25888	22.638859	40.0	13.39843	2.6758137	27.05649	5.6622767	26000	-7.629395e-09	57.6344	-0.050878797	-14.754768	0.8256993	0.009913399	0.22	79.0	1324.4084701538086
26	27.225271	3.2752752	32.812702	18.649738	40.0	12.522494	3.1673663	27.789757	3.3814552	27000	-3.8146974e-09	53.461475	-0.05043249	-15.659359	0.79813313	0.015447169	0.236	63.0	1383.3712303638458
27	28.29581	3.1905189	33.532463	21.55584	40.0	13.217193	3.4520607	31.36436	4.379569	28000	-1.525879e-08	57.562637	-0.05340898	-17.181057	0.78133404	0.015066478	0.227	75.0	1446.6134912967682
28	28.41328	3.7263472	35.06282	17.624733	40.0	13.613466	3.2704325	28.87084	4.4733634	29000	2.2888184e-08	52.196392	-0.009980305	-12.590538	0.7734437	0.020176355	0.186	3.0	1482.1013271808624
29	28.43193	3.0887122	34.6285	18.1549	40.0	13.375279	3.2856605	30.155872	5.398816	30000	-2.2888184e-08	45.827324	-0.015666498	-9.462021	0.7730106	0.01592951	0.133	7.0	1518.794516324997
30	29.176525	2.8038554	35.286076	22.433	40.0	13.5531	3.1085665	26.44142	4.5704756	31000	4.9591065e-08	52.08841	-0.053442676	-9.417728	0.77166325	0.007966453	0.206	79.0	1583.6616911888123
31	27.693823	3.363915	33.616364	19.22914	40.0	12.829938	2.8423033	26.74202	6.440348	32000	3.242493e-08	54.838478	-0.033489548	-13.992035	0.76912594	0.015028023	0.179	19.0	1624.841242313385
32	28.891836	2.8304794	33.182373	21.706783	40.0	14.03039	3.6484818	30.288166	5.827862	33000	1.9073487e-09	53.591015	-0.010051744	-17.424389	0.768119	0.01726641	0.226	3.0	1659.8063962459564
33	27.950006	2.883295	34.48718	23.122519	40.0	14.370482	3.5968504	32.931934	5.1135783	34000	1.9073487e-09	57.596035	-0.028158892	-17.528996	0.76799417	0.017622653	0.163	18.0	1700.7066872119904
34	28.550774	2.5933046	31.758415	22.820051	40.0	12.938475	2.8339398	29.275846	4.974457	35000	-6.2942505e-08	51.53486	-0.023057356	-12.878403	0.77145994	0.015170944	0.173	9.0	1737.567033290863
35	27.824274	2.5309489	32.143414	22.170343	40.0	12.8993635	3.700188	33.23905	2.868441	36000	-3.4332274e-08	41.676693	-0.00829006	-12.580822	0.77251846	0.016806735	0.222	5.0	1773.2637403011322
