Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.781195	3.4687443	32.509235	18.743916	40.0	-0.095421255	0.0027614133	-0.09318932	-0.11200218	1000	-2.0933152e-07	207.6499	-0.020397779	-159.61887	0.918938	0.00746721	0.125	79.0	88.12445521354675
1	27.124697	3.2753294	33.647808	18.90481	40.0	12.895042	0.33973575	12.963897	10.82067	2000	2.2087246e-08	49.459938	-0.0060568685	-0.6838379	0.8971176	0.015183139	0.238	6.0	138.60713815689087
2	27.597357	3.2539616	33.218502	23.37087	40.0	12.715241	0.1998719	12.752024	11.477772	3000	-2.3394824e-09	50.410755	-0.005309794	-0.8881912	0.89631206	-0.0019198905	0.045	79.0	230.07777523994446
3	27.87162	3.8780186	33.132416	18.455713	40.0	12.844168	0.047638193	13.0952635	12.693364	4000	-1.3545155e-08	53.024696	-0.0046714167	-1.6941528	0.90158343	0.0011875097	0.04	79.0	322.99743723869324
4	27.677656	3.105306	33.527004	23.601393	40.0	12.967136	0.3821499	14.962019	12.871891	5000	8.8177625e-09	53.343334	-0.0050920187	-2.4954224	0.903244	0.010265785	0.045	79.0	414.60603308677673
5	27.5326	2.9527345	34.091255	22.34835	40.0	12.871402	1.1114728	18.89931	12.59935	6000	2.976507e-09	45.54656	-0.002510348	-1.6120377	0.91924274	-0.0017092965	0.018	79.0	503.0401611328125
6	27.520124	3.7151902	33.969204	18.721067	40.0	13.093183	1.9759197	23.731956	12.601637	7000	-1.328066e-09	43.38163	-0.004519294	-0.6835365	0.93055713	0.00853375	0.039	79.0	595.1718320846558
7	28.326971	2.5290887	31.404455	21.979782	40.0	12.818307	2.4361176	25.599258	12.1929655	8000	-9.536743e-09	45.13703	-0.004185017	-0.5982475	0.9306601	0.0030849068	0.046	79.0	691.4547040462494
8	27.787409	3.627779	35.53836	19.939425	40.0	13.041062	2.6824331	26.58564	12.326551	9000	9.354204e-09	45.04727	-0.005457629	-0.5984154	0.92925173	0.0024156107	0.037	79.0	784.4482040405273
9	28.668571	3.2589824	36.773743	24.288546	40.0	12.750269	2.7515864	25.99313	11.989605	10000	-7.31647e-09	44.4016	-0.0028774056	-0.9435539	0.95504665	0.00070553186	0.028	79.0	871.4270350933075
