Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.028694	3.2786047	36.130535	18.27973	40.0	-0.18262488	0.0253498	-0.12052794	-0.2528401	4000	-3.3527613e-08	195.62256	-0.0059695803	-134.93483	0.918938	0.005293289	0.0565	79.0	3.1689369678497314
1	27.78631	3.348354	35.237206	18.271057	40.0	8.336084	0.15606543	8.558245	7.2803044	8000	4.656613e-08	70.45303	-0.0039848676	-19.387035	0.9046616	0.0036243817	0.039750002	79.0	6.007023811340332
2	28.00123	3.5205863	35.034443	20.343674	40.0	11.868969	0.100738764	12.011143	11.352778	12000	2.7939677e-09	51.805977	-0.0051905215	-1.2540913	0.90923834	0.0040898477	0.05525	79.0	8.247590780258179
3	28.329323	2.9918892	35.74342	20.167936	40.0	12.835468	0.08282882	12.937451	12.029489	16000	-1.7229468e-08	53.5551	-0.005131142	-0.18924809	0.91123503	0.005051448	0.05325	79.0	10.135592937469482
4	28.572227	2.9422054	36.269398	20.818108	40.0	13.173239	0.065037444	13.255909	12.677206	20000	-1.0244548e-08	53.708332	-0.0029108068	-0.089505196	0.913378	0.0052077123	0.033	79.0	12.027791738510132
5	28.471296	2.8101754	34.094967	22.028177	40.0	13.39864	0.05391226	13.462433	13.01173	24000	-4.656613e-09	53.32898	-0.002018344	-0.046574593	0.9122854	0.0028098647	0.024	79.0	13.899539947509766
6	28.656626	3.0149043	36.201218	18.679823	40.0	13.270627	0.052126873	13.3330555	12.95307	28000	-2.7939677e-09	52.56677	-0.002651484	-0.028644562	0.9224014	0.004235289	0.029000001	79.0	15.862345933914185
7	28.650597	3.0781443	35.401276	18.350027	40.0	13.301375	0.03812251	13.3475485	12.958906	32000	-1.7695129e-08	53.48185	-0.0037367798	-0.026465416	0.92397153	0.0067318254	0.0445	79.0	17.767501831054688
8	29.111876	3.4417708	36.33748	18.343256	40.0	13.329901	0.032660257	13.368102	13.11886	36000	5.5879354e-09	56.993046	-0.004374172	-0.042043686	0.9409849	0.0049642017	0.046499997	79.0	19.80362582206726
9	29.362652	2.8760912	36.37663	20.779722	40.0	13.475827	0.035774708	13.512577	13.232231	40000	-3.0733645e-08	56.985115	-0.0051250476	-0.06209469	0.9294148	0.004233882	0.05275	79.0	21.69353699684143
10	28.91393	2.9730163	35.20698	18.903933	40.0	13.702098	0.020790705	13.726211	13.543103	44000	-7.916242e-09	54.698944	-0.0040781074	-0.020648003	0.90460205	0.004802208	0.03775	79.0	23.568232774734497
11	28.976574	3.0057564	35.130856	19.036184	40.0	13.5766115	0.024248458	13.600095	13.359739	48000	-4.656613e-09	56.468414	-0.0038831816	-0.028624535	0.90290844	0.0034777957	0.039	79.0	25.57191276550293
12	28.752514	3.116991	34.25735	18.654873	40.0	13.438603	0.023680186	13.45931	13.265177	52000	1.5366822e-08	55.980835	-0.0060235998	-0.0072774887	0.88644916	0.004622396	0.05775	79.0	27.459224700927734
13	28.571465	3.473946	35.655373	18.643698	40.0	13.402301	0.017337454	13.4194565	13.262335	56000	-6.519258e-09	55.41909	-0.0038650841	-0.031560898	0.8814673	0.0028053592	0.04725	79.0	29.35606288909912
14	28.394577	3.5048358	35.46114	18.958761	40.0	13.233887	0.01675711	13.249553	13.111727	60000	9.778887e-09	55.829567	-0.0028918618	-0.0345726	0.876047	0.0032458683	0.0325	79.0	31.2666277885437
15	28.82994	3.209171	37.04337	15.819453	40.0	13.073199	0.016242009	13.08713	12.974017	64000	-9.313226e-09	56.31481	-0.0035702258	-0.08133507	0.88259715	0.0031715776	0.035	79.0	33.16093063354492
16	28.480885	2.8902488	36.44087	20.549128	40.0	13.345596	0.01139689	13.357257	13.253612	68000	1.7229468e-08	53.26732	-0.004221778	-0.0025072098	0.8730508	0.0045473566	0.035499997	79.0	35.05919003486633
17	28.898087	3.2937214	37.755093	20.384232	40.0	13.369183	0.01309075	13.381118	13.234063	72000	4.656613e-10	55.05624	-0.002992963	-0.013032913	0.872551	0.006091127	0.037	79.0	36.96394085884094
