Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.157522	3.5650492	34.817253	21.511536	40.0	0.010292682	0.03033779	0.075054824	-0.05320909	1000	-1.1205673e-08	211.27718	-0.004672519	-159.52039	0.918938	0.01564608	0.078	8.0	1.5878589153289795
1	27.551548	3.099389	32.345615	21.764145	40.0	11.356435	1.2820936	14.401773	7.6451373	2000	-4.4107438e-09	55.669262	-0.015212353	-2.7280922	0.91892254	0.011084002	0.084	79.0	3.5479650497436523
2	29.29931	3.8174253	35.541107	20.484661	40.0	12.341676	1.404973	16.885351	9.345884	3000	-2.9966234e-08	62.673912	-0.012870076	-2.9651031	0.9150167	0.007277749	0.061	79.0	5.457320928573608
3	28.62385	2.8013754	32.994556	20.758995	40.0	13.553535	1.2871476	16.71464	10.110204	4000	1.2628734e-09	58.57124	-0.013454903	-2.2361946	0.8997666	0.015004788	0.063	44.0	7.2265989780426025
4	28.115437	3.3953707	35.263252	21.111032	40.0	13.231805	1.2707433	16.52668	9.320605	5000	1.0855496e-08	49.951984	-0.01710157	-3.0327911	0.8910376	0.007983914	0.099	79.0	9.144114017486572
5	27.85593	2.8227613	33.21012	21.794634	40.0	13.022043	1.152815	15.818245	10.129045	6000	2.2135675e-08	49.00399	-0.020372428	-3.0225716	0.8649045	0.006387544	0.102	79.0	11.07980489730835
6	29.433176	2.8631334	34.338764	24.097363	40.0	13.21706	1.0573125	15.619949	10.573818	7000	6.765127e-09	55.76503	-0.013148501	-4.2172394	0.8348193	0.0028536625	0.058	79.0	12.986202001571655
7	30.844866	2.8113563	34.5063	22.723907	40.0	14.2303095	1.8452959	19.733267	9.92585	8000	-2.5957823e-08	60.822426	-0.021083783	-7.5009346	0.82453686	0.014172168	0.108	79.0	14.89147400856018
8	29.24447	3.7998216	37.296093	19.27176	40.0	13.603202	2.0786743	19.628246	9.183928	9000	-1.1608004e-08	49.868095	-0.017529372	-4.0823402	0.8170148	0.007064566	0.081	79.0	16.82321286201477
9	30.244478	2.2703354	34.50025	25.579721	40.0	13.443562	2.2317984	18.465635	8.653697	10000	2.2113323e-08	57.517597	-0.016615573	-6.3659744	0.8161055	0.0055844495	0.069	79.0	18.748636960983276
10	29.02351	2.6870036	36.13203	23.637438	40.0	14.754678	2.2706292	20.428936	8.479081	11000	8.590519e-09	51.349964	-0.017938918	-3.182045	0.8297219	0.0046806573	0.087	79.0	20.645748138427734
11	30.865896	2.4081383	36.995316	26.905672	40.0	14.015142	2.5673203	22.726828	9.363544	12000	1.4960765e-08	57.7168	-0.017365497	-4.45356	0.8324701	-0.00087401416	0.086	79.0	22.5555579662323
12	29.203814	2.831214	35.854992	24.175165	40.0	13.753466	1.5740093	20.210985	10.309318	13000	-4.2505564e-09	54.00153	-0.0040202257	-2.0907097	0.82797456	0.0155606335	0.078	5.0	24.16636896133423
13	31.194191	2.9514422	37.886944	25.884539	40.0	14.064338	1.4596971	19.919998	9.983975	14000	5.5134297e-09	64.33954	-0.019201156	-9.0588455	0.82710665	0.0016154349	0.089	79.0	26.10145115852356
14	29.119705	3.2313519	34.78674	22.149109	40.0	16.021984	2.8211782	26.90201	10.931126	15000	1.2345612e-08	71.51172	-0.017195733	-16.81802	0.8227212	0.009739814	0.096	79.0	28.050294876098633
15	29.899483	2.4069767	34.06204	25.217764	40.0	13.625937	0.931337	16.46543	12.175827	16000	3.6805867e-09	57.899506	-0.018237168	-5.790413	0.81704175	0.004307577	0.063	79.0	29.96033000946045
16	29.963428	2.4413729	34.18891	25.786028	40.0	14.168825	1.3084115	18.424461	10.907583	17000	-5.379319e-09	58.699078	-0.026670165	-6.6737404	0.7940485	0.004762086	0.13	79.0	31.84855580329895
17	30.07178	2.009871	33.498447	24.646547	40.0	14.18175	1.2949865	17.772614	11.669841	18000	-7.160008e-09	58.099342	-0.02108132	-5.386051	0.7551172	0.0030091933	0.098	79.0	33.804139137268066
18	29.809614	2.3119988	34.674374	26.71078	40.0	14.592535	1.2957308	18.265488	11.806047	19000	-1.7166137e-08	53.55475	-0.022913279	-4.9662437	0.7628813	0.0083669	0.107	79.0	35.74164891242981
19	29.994997	2.5263078	34.619682	25.559366	40.0	13.515714	2.155535	19.427801	8.104632	20000	-8.642673e-10	62.79135	-0.02316667	-9.158882	0.74844253	0.003296	0.132	79.0	37.64856791496277
20	29.458298	3.0728219	35.81825	22.801195	40.0	13.978933	1.4424802	19.904804	10.953677	21000	4.68269e-09	55.520866	-0.028404536	-7.9601974	0.7294427	0.0032382924	0.124	79.0	39.56737494468689
21	30.722563	2.1001008	34.894035	26.990744	40.0	14.072564	2.1588066	18.92782	8.954606	22000	-2.0839273e-08	60.050453	-0.025410376	-7.0197067	0.7284111	0.012254199	0.124	79.0	41.51331806182861
22	30.006414	2.2849236	34.873386	26.045618	40.0	14.351355	1.7143362	19.090567	11.494827	23000	-1.014024e-08	58.059486	-0.0037240945	-4.846073	0.74178505	0.015722387	0.124	6.0	43.08088517189026
23	30.453127	1.8028646	34.955982	26.82078	40.0	14.140043	1.5056268	18.957674	10.96512	24000	-1.2494624e-08	63.80463	-0.01825572	-9.859825	0.7421678	0.015019226	0.092	38.0	44.83879089355469
24	30.471037	3.1194127	38.10856	23.490986	40.0	14.440312	1.1834521	18.136827	11.85494	25000	-1.9699335e-08	59.984844	-0.027081374	-5.802643	0.74269307	0.014167202	0.098	79.0	46.731313943862915
25	31.198174	1.8690356	35.366238	28.092451	40.0	14.953062	2.1635594	19.365694	8.995994	26000	1.10194085e-08	68.97911	-0.026987845	-15.772015	0.72217196	0.0063283807	0.115	79.0	48.645267963409424
26	30.176176	2.521868	33.958797	24.009197	40.0	15.664046	2.2777097	22.658758	10.738811	27000	-3.5762786e-09	63.487797	-0.028651739	-6.3026695	0.70945966	0.012185959	0.154	79.0	50.61778378486633
27	30.513866	2.213665	35.616833	26.613482	40.0	14.3764715	1.4469959	17.910313	11.516741	28000	8.888542e-09	58.627583	-0.024167165	-3.0631332	0.70306194	0.005771797	0.111	79.0	52.55040192604065
28	28.632353	3.175116	36.54124	21.34747	40.0	13.826753	1.7148541	17.805271	10.284287	29000	1.3913959e-08	54.20942	-0.027262256	-4.515644	0.6818173	0.010598143	0.123	79.0	54.51390504837036
29	31.10288	2.6522002	35.824276	27.102413	40.0	13.422238	1.292983	16.989103	10.401026	30000	-3.2335519e-09	65.25338	-0.029702812	-8.131607	0.65549475	0.0045384	0.138	79.0	56.439979791641235
30	29.911549	2.6771479	34.964584	24.442379	40.0	14.330592	1.3023269	17.61538	12.232477	31000	6.192364e-09	59.826664	-0.0047995825	-3.218399	0.62947315	0.016588874	0.137	5.0	58.007915019989014
31	30.499239	2.6551526	35.239265	23.33795	40.0	14.212136	1.1479408	17.737696	11.202354	32000	1.5482307e-08	60.70031	-0.027289385	-7.0811615	0.6286488	0.010727287	0.129	79.0	59.909196853637695
32	31.5122	2.8474054	36.87981	24.549526	40.0	14.593814	1.5486196	18.830128	10.65156	33000	8.940697e-11	66.585915	-0.033432487	-10.544125	0.6266183	0.013049325	0.15	79.0	61.815654039382935
33	30.736513	2.6116097	38.17579	26.02811	40.0	13.79672	2.3479033	20.66205	8.744616	34000	-2.3543836e-09	60.39896	-0.02379467	-6.7357025	0.64286256	0.0061464687	0.11	79.0	63.801851987838745
34	29.757359	2.3822122	34.158813	25.02176	40.0	14.4412775	1.599743	19.945354	10.951765	35000	-9.1195105e-09	56.19519	-0.028910698	-9.720551	0.64516646	0.004634838	0.115	79.0	65.73393487930298
35	30.23154	2.5250134	35.26632	25.167236	40.0	14.104118	3.0448732	23.629581	9.256022	36000	-1.104176e-08	62.326233	-0.026101882	-6.789318	0.63825744	0.007275568	0.097	79.0	67.60938310623169
36	30.09852	2.1300926	34.35747	26.434952	40.0	14.903235	1.7799056	20.769457	10.735953	37000	1.28108075e-08	60.062145	-0.015194031	-10.44537	0.63511425	0.015896475	0.145	14.0	69.2206711769104
37	29.762323	2.5945883	34.197407	22.629648	40.0	13.404152	1.2760499	17.25859	9.856643	38000	1.8343329e-08	56.492424	-0.028657857	-8.074146	0.6321834	0.0063527836	0.148	79.0	71.11769795417786
38	30.356516	2.1296637	35.95192	26.89184	40.0	13.889554	2.368741	23.501566	8.598596	39000	-8.717179e-09	61.25007	-0.02746314	-7.373329	0.5964124	0.0073993546	0.12	79.0	73.0158338546753
39	30.467163	2.0690076	34.82441	26.029137	40.0	13.95433	1.5628359	18.172878	9.948532	40000	-2.7559697e-08	57.316795	-0.024502978	-11.733879	0.5755396	0.0072018616	0.117	79.0	74.97073602676392
40	30.56824	2.3248713	34.552048	23.90281	40.0	15.000562	2.511469	23.66802	8.606697	41000	-2.393499e-08	54.898815	-0.026707511	-6.713745	0.5724166	0.011738918	0.114	79.0	76.88876390457153
41	31.121843	2.1790528	35.167614	27.113386	40.0	13.96422	2.558584	27.760798	8.415004	42000	-2.7582049e-08	60.660877	-0.031095704	-12.7355	0.5746588	0.012173777	0.144	79.0	78.78272604942322
42	30.228718	2.9701893	36.813076	23.928469	40.0	15.00779	2.4892201	25.985544	10.055425	43000	-1.4066696e-08	54.410957	-0.03362782	-9.580112	0.5725651	0.0071980734	0.158	79.0	80.70421314239502
43	31.66107	2.2309427	36.169025	27.616955	40.0	14.005401	2.845084	26.104685	8.003309	44000	3.2499432e-08	64.46699	-0.024288021	-11.739803	0.5388052	0.010587262	0.131	79.0	82.63318800926208
44	31.00521	2.0372555	35.48786	26.99511	40.0	14.170782	3.006431	22.484383	8.715915	45000	-2.6874245e-08	64.78668	-0.034489263	-11.224953	0.52676004	0.015148005	0.17	52.0	84.42476606369019
45	30.21322	1.9194182	33.49405	25.943426	40.0	14.980551	1.9356904	24.181555	11.12162	46000	2.2385269e-08	57.18793	-0.005005415	-10.412041	0.5181123	0.015652884	0.283	4.0	86.00215005874634
46	30.381931	3.215158	35.278786	21.399052	40.0	13.324909	2.444616	23.479235	8.676337	47000	-1.4975667e-09	58.37948	-0.028191175	-15.413418	0.51783514	0.014718982	0.166	79.0	87.91740703582764
47	31.132559	2.3871188	35.406204	25.897318	40.0	14.322304	2.939653	26.429766	8.112508	48000	2.0701439e-08	58.738422	-0.03180607	-10.612164	0.5257469	0.010074332	0.163	79.0	89.8612949848175
48	30.623491	2.1774046	35.002773	26.559225	40.0	13.266805	3.2378972	28.970526	6.748021	49000	2.965331e-09	71.03056	-0.028402913	-21.217445	0.518628	0.009586679	0.13	79.0	91.77916598320007
49	30.800806	1.7175611	34.11657	27.887138	40.0	14.25389	2.5307872	31.040253	8.982312	50000	-1.6573816e-08	56.279427	-0.024884678	-10.475182	0.50562865	0.015183991	0.118	56.0	93.59606790542603
50	30.696339	1.8534575	33.53771	26.370707	40.0	14.946179	3.327511	26.161354	8.536354	51000	-1.4990569e-08	54.96192	-0.025519133	-4.3662643	0.51498467	0.015014553	0.115	31.0	95.32891893386841
51	30.449102	2.3552911	33.843315	22.249937	40.0	14.170747	2.6591675	24.987291	9.146118	52000	1.20811166e-08	54.827904	-0.016487876	-8.997234	0.51026464	0.015424298	0.159	13.0	96.9254789352417
52	31.154604	1.9580132	34.307175	27.650671	40.0	14.743004	2.4662797	26.10589	9.665518	53000	5.2154063e-09	57.117523	-0.002514274	-6.4044228	0.5073407	0.017379265	0.298	3.0	98.45067191123962
53	31.072361	2.659163	36.797203	26.62696	40.0	13.385527	3.316701	25.993193	4.908987	54000	1.8209219e-08	62.101974	-0.026287679	-13.667278	0.506541	0.0028452836	0.105	79.0	100.36479711532593
54	30.236723	2.3092093	33.690727	25.768736	40.0	14.242515	3.0608075	26.951164	8.885864	55000	-1.4469028e-08	54.468952	-0.035093363	-7.6118965	0.49251708	0.012324976	0.181	79.0	102.27464509010315
55	30.079828	1.5773269	33.106846	26.78812	40.0	13.822471	3.196811	25.814392	8.524291	56000	1.2144447e-09	56.468178	-0.027042395	-8.640148	0.46604934	0.0027397785	0.104	79.0	104.20177602767944
56	31.420656	1.5788758	34.62861	28.622791	40.0	14.163406	2.3654063	24.42682	9.092587	57000	3.1679868e-08	53.229958	-0.016166866	-11.292225	0.46287066	0.015567526	0.127	16.0	105.83087801933289
57	30.002466	2.8626363	34.66514	23.920118	40.0	15.011014	5.0514407	31.40594	5.5716743	58000	-2.324581e-08	89.52612	-0.036591273	-33.940914	0.4610576	0.014136846	0.179	79.0	107.75067400932312
58	30.792719	2.426746	35.171494	25.710709	40.0	14.850675	2.809484	28.600042	9.082243	59000	-7.629395e-09	65.414955	-0.03155897	-15.807064	0.45482248	0.008373459	0.155	79.0	109.681813955307
59	30.914618	1.9590889	34.699547	27.752823	40.0	15.158287	2.99139	28.439781	7.2378254	60000	-1.2833625e-08	56.016373	-0.03304907	-5.5409737	0.43618006	0.014540963	0.176	79.0	111.57261490821838
60	30.536674	2.188797	34.932545	26.9939	40.0	13.734659	2.6986346	25.139898	8.46462	61000	2.2597611e-08	56.088234	-0.031654384	-11.180138	0.43065542	0.0012547144	0.16	79.0	113.49104285240173
61	29.878563	2.1302602	34.12117	25.878532	40.0	14.373884	2.9733458	26.392029	8.626725	62000	7.733703e-09	55.085842	-0.024153015	-7.9486656	0.4307556	0.015267237	0.127	37.0	115.22223806381226
62	30.77587	2.6101308	36.065613	23.826174	40.0	14.437383	2.9765735	28.11844	8.928013	63000	-1.5042723e-08	59.286606	-0.035427872	-12.765762	0.4373415	0.002988357	0.167	79.0	117.11648178100586
63	30.999765	1.8035731	36.16277	29.068226	40.0	14.114152	3.1912677	33.523636	7.1108437	64000	-4.9173834e-09	54.897324	-0.004209646	-11.732449	0.42987695	0.017431067	0.141	3.0	118.6932680606842
64	31.230179	1.8000408	34.5357	28.569698	40.0	13.780533	3.188051	29.107994	7.5254683	65000	1.1794269e-08	56.462738	-0.02807697	-9.877762	0.42930233	0.012386423	0.153	79.0	120.58750700950623
65	31.215038	2.3388493	36.86866	26.267342	40.0	14.46681	4.3065166	29.19334	7.1489725	66000	-5.7145955e-09	63.46058	-0.030282836	-13.718369	0.41694123	-0.0010089147	0.128	79.0	122.52255487442017
66	31.208122	2.1405206	34.182632	26.291151	40.0	14.154233	2.6587288	24.112936	8.47164	67000	7.2680413e-09	61.759254	-0.02577609	-6.5201607	0.40867144	0.009633304	0.11	79.0	124.43268394470215
67	30.695642	2.410608	36.32935	27.326378	40.0	16.352213	2.4100332	23.207184	9.7870245	68000	-1.3548881e-08	58.349037	-0.037371423	-13.185936	0.4076828	0.010397025	0.169	79.0	126.33262705802917
68	30.833702	2.8389199	36.175766	25.80105	40.0	13.705214	2.752106	25.265375	7.5066776	69000	-1.4655292e-08	59.89875	-0.019987589	-9.212135	0.4089896	0.015332231	0.124	21.0	127.97409176826477
69	31.547817	2.2883267	36.63517	26.682028	40.0	14.6348295	3.194197	26.181189	8.197362	70000	1.706183e-09	60.667435	-0.017695475	-8.076096	0.40897486	0.016068472	0.168	17.0	129.55940580368042
70	30.998161	2.8449495	36.584137	26.075542	40.0	15.036574	2.4288309	26.263979	9.763031	71000	-2.6732684e-08	60.59477	-0.031761043	-15.079689	0.4044143	0.01519382	0.133	74.0	131.44947004318237
71	30.891865	2.1130521	34.21979	25.862343	40.0	15.05624	3.278729	28.107359	7.522431	72000	6.1653553e-09	65.025055	-0.023941582	-14.988491	0.41485536	0.015006958	0.148	32.0	133.1187880039215
72	30.748695	2.052494	35.87664	26.659435	40.0	14.385522	2.7151408	23.355314	7.486745	73000	1.5929341e-08	55.7501	-0.0045091	-17.82529	0.42516413	0.019394342	0.13	4.0	134.69013595581055
73	31.232944	2.3703756	36.790596	27.553528	40.0	15.248276	4.506336	36.371853	6.0300455	74000	1.7181039e-08	62.429485	-0.028941555	-15.199787	0.42622277	0.015010277	0.106	66.0	136.54298615455627
74	30.665981	2.6183615	36.024296	27.464876	40.0	14.180487	2.967125	24.496067	8.183975	75000	-3.2648444e-08	55.983562	-0.027933832	-5.4885445	0.4420208	0.0040204246	0.119	79.0	138.52188801765442
