Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.90623	3.6510606	33.770897	16.620567	40.0	-0.10606342	0.027421303	-0.047426604	-0.17470805	4000	-2.4433136e-06	208.40416	-0.025564551	-27.615738	0.9189386	0.009241642	0.08725	79.0	32.31151485443115
1	27.969383	3.3778627	34.400043	19.288927	40.0	1.0648603	0.04255123	1.1352141	0.80210376	8000	3.013611e-07	202.5116	-0.023716444	-78.182526	0.9123886	0.009112616	0.08625001	79.0	62.24472188949585
2	28.864906	3.7103946	37.175556	18.003399	40.0	4.8552437	0.19433706	4.9313087	3.495729	12000	7.858277e-07	196.75166	-0.0093745105	-119.92752	0.9058753	0.0022183608	0.025	79.0	92.40339708328247
3	28.124617	3.3401594	36.905895	16.722282	40.0	11.784081	0.44790524	11.90816	8.635942	16000	2.2602083e-07	150.79913	-0.006860452	-108.509445	0.9042177	0.0048620086	0.032750003	79.0	122.14279961585999
4	28.116135	3.744249	37.12402	17.534254	40.0	20.607925	0.68567204	20.752077	15.891384	20000	1.2226105e-06	110.73688	-0.005134992	-79.8639	0.9004804	0.0020246087	0.028250001	79.0	151.8810453414917
5	28.578362	3.4783635	38.08939	15.19678	40.0	29.37693	0.93047476	29.575499	23.456522	24000	-5.836487e-07	82.41693	-0.0039542965	-58.021954	0.8953813	0.0013774963	0.018250002	79.0	181.54646635055542
6	27.98146	3.213592	33.97548	18.4417	40.0	37.030804	1.0708731	37.31654	30.31102	28000	-1.3494492e-06	54.126682	-0.004804555	-37.967396	0.8887824	0.007919908	0.03375	79.0	211.83676743507385
7	27.757574	4.0340967	35.687355	17.053816	40.0	43.097588	1.001356	43.38236	36.907806	32000	1.9178392e-06	38.393158	-0.004765227	-27.225674	0.8856891	0.0073140794	0.034500003	79.0	241.7697410583496
8	28.26771	3.5764778	36.06824	19.070847	40.0	47.699203	1.2749486	49.720104	42.33069	36000	-3.871918e-07	21.524925	-0.01182107	-10.391404	0.87986106	0.0091619855	0.07875001	79.0	271.7151789665222
9	27.689686	3.6861832	34.04887	17.398855	40.0	51.2395	0.8185667	51.72506	46.032978	40000	4.4822695e-08	20.552032	-0.005016387	-12.166634	0.8717515	0.0018994735	0.016	79.0	301.8280727863312
10	28.238375	3.6626763	34.498913	16.641346	40.0	54.40945	0.8890179	55.31134	49.22252	44000	7.390976e-08	16.84911	-0.008862231	-9.068155	0.87211174	0.0041473047	0.03675	79.0	331.6770296096802
