Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.120268	3.6166055	35.262672	21.59846	40.0	-0.09801959	0.027419941	-0.047969475	-0.17403394	1000	-3.5107135e-07	213.98955	-0.0563045	-165.7039	0.918938	0.015492621	0.206	34.0	69.83123278617859
1	27.837008	2.6069016	31.534079	20.49458	40.0	12.83425	0.30579913	13.302705	11.118537	2000	-1.5705824e-08	48.17396	-0.0045500454	-36.18818	0.9100591	0.016166922	0.243	5.0	122.21980714797974
2	27.68866	3.5326214	33.155636	20.462618	40.0	13.345267	4.579845	21.814486	5.211617	3000	3.0994416e-09	31.084297	-0.034320995	-30.255444	0.9095323	0.015383843	0.179	31.0	189.84254097938538
3	28.5758	3.4546428	33.7784	20.02917	40.0	11.780118	7.006279	25.12763	0.44882944	4000	7.912517e-09	8.383797	-0.053843785	-8.155447	0.91313756	0.015188962	0.268	53.0	273.1849880218506
4	27.791739	3.4304	34.702034	20.75975	40.0	12.592352	7.0107293	24.925003	0.31592965	5000	-7.860362e-09	8.019525	-0.06480202	-7.888135	0.9051954	0.015071829	0.281	49.0	349.9500057697296
5	26.756105	3.6633794	36.443874	19.490284	40.0	12.664771	6.963785	25.897816	0.19248879	6000	-4.2378904e-08	9.086048	-0.012988871	-8.896861	0.8955428	0.015379505	0.074	5.0	404.9334568977356
6	28.266365	3.299962	37.374393	23.531506	40.0	12.218573	6.8223996	26.272985	0.5244264	7000	8.09133e-09	9.122602	-0.05910625	-8.979047	0.8944878	0.015151186	0.28	42.0	481.1344108581543
7	28.796358	3.271078	33.531708	20.680431	40.0	12.891266	6.902511	26.794828	0.6702914	8000	1.15446745e-08	6.7773633	-0.044056937	-6.6221204	0.8878556	0.015273125	0.178	18.0	540.0165860652924
8	26.863308	4.4472213	33.588207	18.233618	40.0	12.960127	6.984994	25.943491	0.44573566	9000	-8.046627e-09	11.011025	-0.039524782	-10.920724	0.88359445	0.01512991	0.196	20.0	600.6193428039551
9	28.087135	3.909033	37.24862	18.492712	40.0	11.998297	6.6739683	26.201149	0.2683516	10000	7.495284e-09	7.6973686	-0.054713715	-7.62045	0.8785539	0.016396658	0.243	21.0	661.248587846756
10	27.273676	3.4913764	33.314484	21.101732	40.0	12.042789	7.288586	26.582212	0.28036383	11000	1.7017125e-08	6.25917	-0.041556425	-6.1747446	0.87772024	0.015839024	0.204	16.0	720.3329629898071
11	28.216795	2.73343	33.078117	20.28126	40.0	11.910496	6.629694	26.035484	0.1404165	12000	5.438924e-09	6.638921	-0.03506572	-6.5473657	0.8765488	0.015362471	0.145	11.0	776.6749708652496
12	27.331287	3.3228838	32.575943	21.206566	40.0	12.665424	6.865886	28.33249	0.28014603	13000	-1.2308359e-08	8.396915	-0.059350327	-8.32039	0.87473947	0.015010758	0.2	23.0	840.4658529758453
13	27.6467	3.2025802	33.307243	21.003138	40.0	12.135131	6.698069	26.299957	0.27323458	14000	-4.1350723e-09	7.652649	-0.049622484	-7.506976	0.87177604	0.015837505	0.183	17.0	900.0579967498779
14	27.269142	3.4900653	31.821712	20.086346	40.0	12.737801	6.634738	25.488039	0.53352493	15000	-1.6391277e-09	6.4263062	-0.079942934	-6.3438253	0.8705865	0.015586423	0.314	44.0	973.4276330471039
15	28.932959	2.893767	34.421894	22.494452	40.0	12.170699	6.949406	26.103718	0.11196745	16000	4.8577786e-09	4.93159	-0.045954205	-4.8763175	0.86353654	0.015737116	0.191	15.0	1031.8385827541351
16	26.546806	4.4319363	35.62468	17.670933	40.0	13.310551	6.730864	27.970064	0.6567804	17000	3.242493e-08	10.359275	-0.005325143	-10.278969	0.8613152	0.017106717	0.135	2.0	1083.3082430362701
17	26.821056	3.8280942	34.228325	19.70031	40.0	11.675903	6.5213814	24.729029	0.8043841	18000	-4.172325e-09	6.345787	-0.03110195	-6.262153	0.8610912	0.016324712	0.143	10.0	1138.9582569599152
18	26.078342	3.3471446	34.042984	18.31952	40.0	11.509164	6.6282916	26.877878	0.34302536	19000	-1.3679266e-08	7.044843	-0.055101182	-6.984124	0.858189	0.01565573	0.196	17.0	1198.8023040294647
19	26.818892	3.3710663	32.47189	19.074339	40.0	11.814117	6.7772136	29.1627	0.5300428	20000	-6.3329937e-09	5.296698	-0.03865766	-5.2160296	0.85594434	0.015794715	0.143	12.0	1254.364245891571
20	28.33073	3.2564254	34.274094	21.218315	40.0	12.16275	6.402891	24.75006	0.57420653	21000	2.3625791e-08	6.0731387	-0.04261993	-5.9724665	0.858261	0.015307546	0.14	14.0	1312.7286059856415
21	28.208176	3.628085	36.196167	22.55402	40.0	12.6804495	6.915927	27.761118	0.3223938	22000	-1.963973e-08	6.24706	-0.03799344	-6.140181	0.858433	0.0150693	0.152	13.0	1369.5480778217316
22	26.88625	3.0687804	31.3685	17.745956	40.0	12.461496	6.8941607	26.859776	0.42916125	23000	2.6106834e-08	5.10239	-0.037055038	-5.022424	0.8569927	0.015184075	0.154	13.0	1426.1243958473206
23	27.27806	2.9214702	36.693848	23.011677	40.0	11.80466	6.5798407	25.217077	0.49653554	24000	-7.8976153e-10	5.9310927	-0.06524722	-5.8309803	0.85576546	0.015760709	0.235	37.0	1496.0369169712067
24	29.095537	3.1544173	34.735485	21.791437	40.0	12.720099	6.9068246	25.8527	0.51517904	25000	-8.0168245e-09	6.29288	-0.0476881	-6.2128344	0.84028375	0.015045683	0.178	25.0	1560.4401178359985
25	26.039223	4.686274	32.092194	12.733182	40.0	13.061458	7.0559907	27.384089	0.25934276	26000	-2.3424626e-08	10.425451	-0.025251966	-10.351647	0.83735764	0.015191198	0.143	10.0	1614.756373167038
26	27.03158	3.6974678	32.987854	19.336958	40.0	11.7049265	6.369451	25.317205	0.43574244	27000	-8.866191e-09	6.9280577	-0.04158887	-6.8470244	0.8360344	0.0153365	0.135	17.0	1673.6993408203125
27	28.068274	2.8479345	33.050484	19.706478	40.0	12.369038	6.7819095	25.440744	0.37866163	28000	1.1056661e-08	4.681604	-0.02862539	-4.585207	0.8346428	0.015708582	0.152	11.0	1729.202367067337
