Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.007273	5.393046	36.97623	16.605606	40.0	0.009888021	0.022980241	0.080008596	-0.047173932	1000	3.8146972e-08	199.49165	-0.037901208	-144.22783	0.91893846	0.007062414	0.151	79.0	65.44788789749146
1	29.281475	3.6453514	35.955654	23.401276	40.0	11.549371	1.2884953	13.993499	7.0120916	2000	1.1444092e-08	66.5145	-0.033297457	-12.386417	0.9164873	0.010125598	0.122	79.0	131.16154503822327
2	29.12458	4.1936836	36.95486	21.319954	40.0	13.437708	2.2512684	17.536787	7.7188463	3000	0.0	63.544502	-0.037050195	-5.661194	0.916625	0.009302225	0.148	79.0	196.7716670036316
3	28.090837	2.7422826	32.80004	21.741295	40.0	13.552466	1.304482	16.9799	9.896894	4000	1.9073486e-08	53.98674	-0.04313901	-7.101387	0.90145594	0.010946649	0.146	79.0	261.8217489719391
4	27.316998	2.6003182	31.854233	20.037613	40.0	12.943631	1.2816013	16.37167	9.607234	5000	0.0	51.91854	-0.023395378	-12.798542	0.8931401	0.015360903	0.105	17.0	302.9411268234253
5	28.93092	3.3037374	35.145515	20.281155	40.0	12.069597	2.4424717	17.936857	5.1507735	6000	-7.629395e-09	67.10993	-0.04877681	-13.055775	0.8875742	0.005190485	0.187	79.0	368.87569785118103
6	27.30657	3.1851184	33.81348	21.19192	40.0	14.093545	2.3074663	21.675533	7.5061183	7000	-1.525879e-08	55.94772	-0.055399146	-10.894466	0.87533987	0.013128733	0.228	79.0	434.7922739982605
7	29.603134	3.1691136	33.821323	21.599934	40.0	12.801258	1.8584476	17.562712	7.44194	8000	3.051758e-08	62.855087	-0.008942513	-13.450321	0.8656626	0.019019766	0.145	4.0	471.14671182632446
8	28.75483	3.451988	35.115128	18.81778	40.0	13.310528	2.8063178	27.108109	6.667303	9000	1.525879e-08	51.093292	-0.048563026	-12.318615	0.86535406	0.0067285155	0.189	79.0	537.0381059646606
9	27.752403	3.704514	34.48939	19.247818	40.0	13.0300045	2.9895654	22.959848	5.5430627	10000	1.1444092e-08	55.090305	-0.008568748	-13.339706	0.87360525	0.015410417	0.103	5.0	573.6155278682709
10	27.203035	4.4085946	32.851658	19.19215	40.0	12.50478	2.7583733	20.594269	5.256106	11000	3.8146974e-09	51.5211	-0.057392232	-13.45042	0.873397	0.014999994	0.22	79.0	639.1274008750916
11	27.812105	2.9627888	32.25428	20.87418	40.0	12.644949	2.953082	24.819883	3.2358403	12000	3.8146974e-09	54.54076	-0.038561773	-12.133789	0.8640422	0.015096324	0.169	23.0	682.0708799362183
12	28.52987	2.4809842	36.24021	24.937885	40.0	12.882971	1.9431983	21.873638	4.988912	13000	-2.2888184e-08	49.790028	-0.055233497	-10.627937	0.8510375	0.013329272	0.215	79.0	748.0426750183105
13	29.121216	2.5626156	34.49838	25.600445	40.0	13.316961	2.7830448	31.987463	4.618098	14000	7.629395e-09	57.377045	-0.011524994	-18.82877	0.84584475	0.015210306	0.183	4.0	784.2577359676361
14	27.610441	3.0482976	35.34138	20.525711	40.0	13.138908	3.2870188	26.502039	2.3936918	15000	-5.722046e-09	62.13886	-0.028717881	-27.417572	0.84550816	0.015723873	0.155	15.0	825.0112867355347
15	28.864807	3.1717496	35.247234	23.046682	40.0	13.662799	3.9428666	35.160595	4.4583645	16000	1.3351441e-08	62.497177	-0.0047673015	-23.025455	0.8443445	0.016745003	0.162	3.0	861.381050825119
16	27.720766	3.0701692	33.8789	20.321398	40.0	13.166087	3.1535702	31.838135	3.9963121	17000	1.1444092e-08	59.45285	-0.0072204554	-22.388992	0.8441552	0.02152277	0.225	2.0	897.0443549156189
17	27.8536	3.4459572	35.192112	21.213272	40.0	12.851272	3.6177645	29.695118	2.7401173	18000	2.8610229e-08	55.177197	-0.008735022	-24.45617	0.8441864	0.016525056	0.172	6.0	935.3650298118591
18	28.7871	3.7991483	36.577503	16.823719	40.0	12.580937	4.0145802	29.96193	2.0782745	19000	2.4795533e-08	62.92041	-0.01934779	-26.523724	0.84420586	0.016122067	0.146	11.0	973.9874949455261
