Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.564386	3.6975431	35.671047	18.373148	40.0	-0.09541828	0.0027624834	-0.093177594	-0.11201371	4000	4.4059755e-07	0.6374536	-0.012990796	-0.6159785	0.9189386	0.010140962	0.123	79.0	17.715576648712158
1	28.197737	3.5363092	37.46376	17.74983	40.0	0.6778378	0.013064866	0.71925825	0.65659773	8000	-8.850098e-07	0.021875223	-0.012626267	-0.005593812	0.908146	0.009177791	0.101500005	79.0	32.870067834854126
2	28.07768	3.5910735	35.322525	17.818542	40.0	0.7008714	0.06618261	0.8785285	0.51853085	12000	-8.1157685e-07	0.017696088	-0.033326574	-0.012319151	0.9033434	0.015946208	0.20850001	69.0	48.07161784172058
3	27.297066	3.7072296	35.25963	18.987642	40.0	0.69868565	0.11495695	0.98494834	0.3005227	16000	-4.5776368e-08	0.019920258	-0.028034871	-0.015475764	0.9010052	0.016119385	0.1585	25.0	62.243467569351196
4	27.62384	3.2544332	37.094666	18.381844	40.0	0.68649286	0.11408828	1.0808045	0.25447518	20000	2.2716524e-06	0.018341748	-0.031751916	-0.015401089	0.89900553	0.015384536	0.17525001	21.0	76.32507276535034
5	27.927528	4.002992	36.40369	18.891329	40.0	0.6873593	0.12435567	1.0375278	0.30705604	24000	2.6702882e-08	0.020963995	-0.03367815	-0.018577041	0.8930849	0.015329844	0.16325001	18.0	90.41556239128113
6	27.098207	3.843773	37.632915	18.24791	40.0	0.7083336	0.124683015	1.098181	0.30287805	28000	-7.3966985e-06	0.019649733	-0.029345417	-0.017213233	0.88758695	0.015260967	0.16425	13.0	104.51635670661926
7	26.741875	3.3723161	34.070415	19.02157	40.0	0.671917	0.12940936	1.0412314	0.22305046	32000	-6.93512e-06	0.018387323	-0.02843759	-0.015830819	0.88205194	0.015642999	0.17675	11.0	118.57076787948608
8	27.414038	3.2554297	34.885742	19.589647	40.0	0.67188025	0.122701064	1.0314692	0.2619564	36000	-3.4561158e-06	0.013719349	-0.038427696	-0.011956396	0.87771064	0.015099979	0.16225001	19.0	132.6657965183258
9	26.705877	3.179868	33.780064	17.847525	40.0	0.6691707	0.12672244	1.0542645	0.2218807	40000	4.371643e-06	0.014623978	-0.03499438	-0.012669275	0.8754554	0.015985344	0.17850001	13.0	146.72763848304749
10	26.846655	3.60376	37.147816	19.0158	40.0	0.67491066	0.12627082	1.0482744	0.28265643	44000	-7.431984e-06	0.015657559	-0.0102310125	-0.014154565	0.8777234	0.015996648	0.19875	3.0	160.79627132415771
11	27.316599	3.1770396	36.253677	18.62357	40.0	0.674084	0.12580654	1.0255511	0.26593947	48000	-4.928589e-06	0.019218294	-0.020174138	-0.017053792	0.8783806	0.017526012	0.16525	7.0	174.91391563415527
12	27.606953	3.091858	35.75473	20.649712	40.0	0.6793817	0.10895525	1.0457282	0.34014484	52000	4.3411255e-06	0.016512914	-0.02138687	-0.014241893	0.8792331	0.016060257	0.13700001	9.0	188.8867871761322
13	27.68946	3.4723778	35.6376	16.26813	40.0	0.6906032	0.12071869	1.0375764	0.30331156	56000	-7.909775e-06	0.016987687	-0.04194669	-0.0147718005	0.8799551	0.015127914	0.1735	20.0	203.05336666107178
14	26.743658	3.6120927	37.74342	18.50971	40.0	0.6723115	0.13293551	1.0756248	0.326455	60000	5.096436e-06	0.014705152	-0.02951756	-0.012428341	0.87822086	0.016639462	0.1395	13.0	217.15373301506042
15	27.229946	3.2212236	35.997547	19.541563	40.0	0.68681645	0.12781091	1.1083963	0.34019732	64000	6.9427495e-07	0.015476066	-0.031280383	-0.013398068	0.8746687	0.015337842	0.13875	12.0	231.11969447135925
16	27.93885	3.039225	36.35786	19.869186	40.0	0.68549937	0.11978421	1.0417709	0.36032957	68000	6.0577395e-06	0.015866585	-0.04248469	-0.013271774	0.87371963	0.01512106	0.19575001	17.0	245.19237089157104
17	27.393206	3.4194443	36.706024	20.572582	40.0	0.6846217	0.11913492	1.0313166	0.32780844	72000	-8.825303e-06	0.016077394	-0.0392012	-0.01391558	0.87241083	0.01603343	0.1895	14.0	259.2830901145935
18	28.085133	3.2796686	36.86944	19.682405	40.0	0.7059861	0.115931615	1.0638593	0.3096397	76000	9.244919e-06	0.015939368	-0.03724164	-0.013853658	0.8700632	0.015504043	0.185	14.0	274.5366940498352
19	28.321463	3.0945926	35.363464	19.85414	40.0	0.7038483	0.10916931	1.0023924	0.30201072	80000	1.4441014e-05	0.015596369	-0.02497871	-0.013132404	0.8699243	0.015293907	0.12425	7.0	288.65178894996643
20	27.650501	3.1899178	36.708088	20.644093	40.0	0.70481557	0.1170665	1.1727562	0.33423868	84000	-8.033753e-06	0.01585162	-0.009423981	-0.013159261	0.87024015	0.015051653	0.15025	4.0	302.5489921569824
21	27.702034	3.1663694	34.97427	18.569592	40.0	0.6825822	0.120631605	1.0784581	0.32861623	88000	-8.56781e-06	0.017628146	-0.0174774	-0.014857741	0.8707098	0.01509155	0.11350001	6.0	316.6094055175781
22	28.619	3.0856624	36.776432	21.53483	40.0	0.6910313	0.11055616	1.0287241	0.25475913	92000	1.8274308e-05	0.018431215	-0.033897307	-0.015710797	0.8714753	0.015670735	0.1755	13.0	330.6613552570343
23	27.890928	2.933551	34.693386	20.549253	40.0	0.7105243	0.11480046	1.1010221	0.34083474	96000	9.502412e-06	0.016062295	-0.035083115	-0.013060203	0.8731181	0.01572102	0.18025	15.0	344.6963984966278
24	28.313711	2.7493796	36.000294	23.268341	40.0	0.6901033	0.11034762	1.0184945	0.2796753	100000	9.563447e-06	0.01672369	-0.03419771	-0.013713364	0.870888	0.016646963	0.163	13.0	358.76031947135925
25	27.712929	3.0596912	37.366047	20.564651	40.0	0.70650196	0.1170382	1.3241369	0.3135915	104000	3.1703952e-05	0.016884297	-0.021174515	-0.013762822	0.86787903	0.017272908	0.13575001	7.0	372.60782289505005
26	28.123596	3.2402704	37.55922	20.87761	40.0	0.68921506	0.11611406	1.0298661	0.27964586	108000	-6.164551e-06	0.018512757	-0.0059800115	-0.015637754	0.86664736	0.016220894	0.09525	2.0	386.47370076179504
27	28.159084	3.0125425	36.241646	18.665333	40.0	0.7079643	0.11398969	1.1060998	0.32621714	112000	6.5345766e-06	0.017106785	-0.025746675	-0.014373322	0.86635506	0.015900878	0.158	8.0	400.6119351387024
28	28.36964	3.0499127	35.659103	19.871832	40.0	0.70513016	0.115267366	1.0982834	0.32741928	116000	1.3233185e-05	0.017461717	-0.010204937	-0.014574416	0.8632989	0.01827074	0.14975001	3.0	414.4772729873657
29	28.130938	2.7625308	34.56224	22.093637	40.0	0.70795465	0.11700459	1.0771291	0.24674168	120000	1.4705659e-05	0.014885372	-0.02060503	-0.01242953	0.8622181	0.015893264	0.1525	6.0	428.39620995521545
30	28.287302	3.0369003	35.750797	19.818516	40.0	0.7072754	0.11463844	1.0410855	0.36939642	124000	-3.8814546e-06	0.017716913	-0.019848797	-0.01485059	0.8617937	0.016260352	0.12650001	6.0	442.31468057632446
31	28.770697	3.033849	36.217964	20.865284	40.0	0.70849216	0.12226823	1.0847127	0.37337294	128000	4.932404e-06	0.015176356	-0.0269974	-0.012506306	0.861037	0.015008481	0.162	9.0	456.35983419418335
32	28.089	3.170948	36.487206	20.670721	40.0	0.7131357	0.11554475	1.145346	0.26307285	132000	-1.4724732e-05	0.015028735	-0.02866092	-0.012642488	0.86056304	0.015538644	0.15925	9.0	470.41235876083374
33	29.23661	2.7815137	36.51441	20.634247	40.0	0.71620774	0.11195757	1.0821221	0.36113375	136000	1.1634827e-05	0.017077416	-0.024699906	-0.014133611	0.86039025	0.016226549	0.15050001	8.0	484.42383551597595
34	28.30718	3.1723258	34.42746	17.406765	40.0	0.7097219	0.122185394	1.1145481	0.2732729	140000	7.659913e-06	0.016116	-0.029932793	-0.013529614	0.8592403	0.015953103	0.16950001	10.0	498.5450839996338
35	28.260279	3.563731	36.427597	16.195074	40.0	0.7213357	0.11947166	1.0637767	0.31626785	144000	-6.9804196e-06	0.015225428	-0.03643131	-0.012439755	0.8551971	0.015700664	0.17150001	16.0	512.6349804401398
36	27.941782	3.3234017	35.04391	18.333883	40.0	0.70485646	0.112054765	1.0329927	0.3215406	148000	-6.269932e-06	0.013278302	-0.036714017	-0.010954429	0.85142803	0.015215258	0.1835	15.0	526.823709487915
37	28.773798	2.6082847	35.0341	22.420044	40.0	0.70571536	0.12950824	1.1760532	0.27953008	152000	-1.3456345e-06	0.013114568	-0.03481135	-0.010906102	0.8505153	0.015281466	0.19975	12.0	540.8390789031982
