Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.007273	5.393046	36.97623	16.605608	40.0	0.009888021	0.022980241	0.08000859	-0.047173932	1000	3.1232833e-08	199.49164	-0.06869058	-147.82605	0.918938	0.015014781	0.231	45.0	78.67273688316345
1	28.39479	3.570091	34.43613	21.020386	40.0	12.153963	0.38971147	12.366993	9.94357	2000	-3.734231e-08	57.22875	-0.004803265	-32.081757	0.91745204	0.0046372293	0.065	79.0	176.05429077148438
2	28.745928	3.283081	36.823757	22.677248	40.0	12.140457	3.5152395	20.920086	7.359001	3000	-1.9371509e-08	56.608376	-0.044849724	-55.341103	0.9245823	0.015022878	0.158	42.0	250.40322089195251
3	28.809946	3.2573762	36.749767	21.635218	40.0	12.451155	6.4356284	27.02383	0.6814966	4000	2.1308662e-09	10.534144	-0.042489264	-10.360258	0.9119848	0.015655547	0.194	27.0	317.56119298934937
4	27.656204	2.6769931	31.79329	22.342695	40.0	12.528982	7.318632	27.07757	0.23375504	5000	7.56979e-09	6.1835656	-0.03532409	-6.0382867	0.90716755	0.01643333	0.178	22.0	383.22272086143494
5	28.391521	3.356428	33.997112	22.319828	40.0	12.03233	6.6516056	25.240128	0.17381406	6000	1.2814999e-08	6.6853757	-0.03920257	-6.5516524	0.90551	0.01562459	0.165	25.0	449.7897789478302
6	27.816753	3.2894278	32.521446	21.373266	40.0	13.030246	6.829417	25.68797	0.3965249	7000	-4.351139e-09	6.844878	-0.05196825	-6.7543387	0.9063239	0.015229058	0.185	26.0	517.2684097290039
7	29.678299	3.5255256	36.281384	19.750107	40.0	11.766411	6.8493977	26.72968	0.12139715	8000	2.0876527e-08	9.2130575	-0.024095029	-9.074748	0.9037048	0.016468974	0.066	10.0	574.0144457817078
8	28.017218	4.379118	34.02798	19.031532	40.0	14.44467	7.0950217	28.562738	0.5122324	9000	-7.212162e-09	14.507455	-0.024416676	-14.398207	0.9019629	0.016267713	0.139	12.0	631.9513537883759
9	27.538734	4.6294174	36.91737	16.284887	40.0	12.13033	6.8846774	27.086733	0.13208097	10000	-5.2154063e-09	9.489765	-0.005880591	-9.389424	0.90331936	0.015760085	0.183	3.0	685.9805898666382
10	27.589106	4.0051537	33.719963	18.28277	40.0	12.526553	6.8982406	27.959185	0.41885448	11000	2.3290514e-08	7.021858	-0.033631288	-6.9201503	0.9039924	0.015478261	0.132	22.0	751.1314167976379
11	27.706081	3.0988402	32.58894	21.077816	40.0	12.034642	6.8169246	26.647242	0.6266352	12000	1.1965632e-08	5.9645076	-0.008022019	-5.845589	0.90012705	0.01772504	0.115	5.0	805.6829619407654
12	28.018694	2.9926517	35.193195	22.469885	40.0	12.919252	6.5510364	25.857948	0.2487081	13000	5.491078e-09	5.27764	-0.036802113	-5.140614	0.8994029	0.016008206	0.171	16.0	866.6420238018036
13	28.831854	2.6831586	32.513107	21.61198	40.0	12.880092	6.53166	26.426352	0.2426802	14000	-7.599592e-09	4.1608744	-0.041532505	-4.0563893	0.8987716	0.016247774	0.193	19.0	928.877763748169
14	27.778465	3.1747825	37.073814	20.944752	40.0	12.964209	6.8680673	26.565054	0.45332634	15000	4.1127205e-08	5.514168	-0.03935864	-5.4052453	0.89617825	0.01504033	0.178	17.0	988.7305228710175
15	28.63271	3.4839103	36.111084	21.41153	40.0	12.668539	7.0563803	27.718975	0.5630228	16000	-8.746982e-09	5.70741	-0.05239994	-5.6281066	0.8942943	0.015458852	0.226	30.0	1058.6589329242706
16	27.688906	3.0539007	33.119217	21.614023	40.0	13.156882	6.5087967	26.699396	0.48408744	17000	-2.6300548e-09	5.5815854	-0.030871728	-5.5068507	0.88824266	0.017950805	0.105	11.0	1115.836238861084
17	28.507605	3.6515381	35.58775	20.498285	40.0	12.666542	6.8499494	26.36725	0.11567575	18000	-6.094575e-09	5.670897	-0.02041287	-5.5987096	0.88733715	0.01732306	0.115	8.0	1174.0548799037933
18	29.037683	3.8694599	37.33292	16.674034	40.0	12.897797	6.711468	28.028315	0.48699135	19000	3.4272671e-09	7.6213417	-0.0072242524	-7.54775	0.88604414	0.015977532	0.259	3.0	1228.116379737854
19	28.543943	3.053626	34.01748	21.776144	40.0	12.801646	7.010523	28.624357	0.28960663	20000	-1.2442469e-09	7.3706446	-0.017866932	-7.2690115	0.8852776	0.016170392	0.111	7.0	1282.1690938472748
20	28.169113	3.4007118	34.902905	18.330969	40.0	13.125035	7.152798	27.876245	0.3435926	21000	3.0994416e-09	5.7085853	-0.007087329	-5.5662026	0.88317126	0.015534776	0.123	5.0	1335.7476768493652
21	29.140705	3.1686347	35.295918	22.077654	40.0	12.78668	6.662892	25.848896	0.18046841	22000	-1.7747283e-08	5.894115	-0.036236312	-5.774197	0.88219094	0.016532697	0.139	16.0	1395.3520240783691
