Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.021503	3.7526708	37.60648	16.360222	40.0	-0.21380806	0.021363718	-0.15147674	-0.2651083	4000	6.866455e-08	207.57138	-0.007396934	-151.35999	0.9189385	0.0042183646	0.05325	79.0	5.630932807922363
1	28.52825	3.314877	34.600838	18.583906	40.0	10.412119	1.4998617	14.630931	6.4446125	8000	-9.1552735e-08	166.00159	-0.010279484	-121.80251	0.9252562	0.00408642	0.06625	79.0	10.530823230743408
2	28.223022	3.1347754	34.409634	18.522554	40.0	21.776566	3.0641546	29.816433	13.141192	12000	-2.6702882e-08	115.4422	-0.0074129375	-74.73916	0.9142266	0.003672357	0.03525	79.0	15.260169982910156
3	28.189384	3.3826141	35.190372	19.432625	40.0	29.874899	3.9470947	39.93428	17.969414	16000	3.8146974e-09	97.40962	-0.011043846	-56.067722	0.90884155	0.009366328	0.08675	79.0	20.217904567718506
4	28.716372	3.0939097	35.04481	20.4814	40.0	37.73981	4.639561	50.0309	21.513432	20000	-2.2888184e-08	76.28361	-0.0037432157	-35.564682	0.8959976	0.015255314	0.166	8.0	24.48748016357422
5	28.363365	3.1764143	35.341404	19.753532	40.0	43.602955	5.280353	58.871796	27.815796	24000	-2.5749207e-08	74.33295	-0.010928425	-31.245094	0.895853	0.004308934	0.07225	79.0	29.21283793449402
6	28.247202	3.3074653	34.610195	19.99726	40.0	49.10362	5.7190104	64.89133	31.558868	28000	-4.196167e-08	78.81904	-0.012708134	-28.270714	0.88587034	0.004318235	0.082	79.0	33.881346225738525
7	27.952173	3.2403536	35.8745	18.641567	40.0	55.10589	5.5956473	72.39892	40.15795	32000	4.386902e-08	50.530437	-0.010938838	-14.732971	0.8856787	0.0058517205	0.0705	79.0	38.708431243896484
8	28.493225	3.1357152	37.167103	20.696484	40.0	58.221962	5.7939496	72.75694	41.627144	36000	2.0980835e-08	52.177517	-0.011804476	-14.556454	0.86245114	0.009166403	0.08675	79.0	43.385916233062744
9	28.286114	3.1061735	36.26611	18.254032	40.0	61.5895	5.0770106	74.36228	45.10909	40000	-8.5830685e-09	47.732964	-0.013590101	-14.77195	0.8668312	0.00747453	0.08525	79.0	48.16712307929993
10	28.06429	3.7838995	36.3125	17.048992	40.0	63.660336	4.150775	75.348175	49.684864	44000	-1.525879e-08	30.972143	-0.01189219	-10.177788	0.85555834	0.0048835427	0.063	79.0	52.932373046875
11	27.62792	3.5877905	34.751434	18.616089	40.0	65.22424	3.384542	74.756134	55.456882	48000	4.768372e-10	23.585938	-0.0126519725	-7.4223022	0.85961	0.0067035607	0.08475	79.0	57.761452436447144
12	28.16758	3.4417489	37.104115	18.019037	40.0	66.83783	2.6240935	73.63194	58.424305	52000	7.629395e-09	17.451662	-0.013425667	-6.0323944	0.859139	0.0040899008	0.0885	79.0	62.43395018577576
