Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	28.151184	3.8281548	35.768147	14.774401	40.0	0.013186679	0.020515285	0.07847135	-0.049348444	4000	-1.1138917e-06	0.49892282	-0.01635579	-0.47882164	0.9189386	0.0062857014	0.068500005	79.0	23.46149492263794
1	27.947596	3.2188323	36.39829	19.376469	40.0	0.70213085	0.03931175	0.8254273	0.56143236	8000	-4.1513445e-06	0.018440071	-0.02170468	-0.004649804	0.9107603	0.010585463	0.104	79.0	44.724292039871216
2	28.204514	3.3340638	35.54686	19.57024	40.0	0.7008162	0.06896147	0.93885916	0.47576445	12000	1.8081666e-06	0.01648837	-0.021203926	-0.0024168435	0.8981722	0.004190882	0.08450001	79.0	65.83500170707703
3	28.036308	3.26312	34.937878	18.36627	40.0	0.71064323	0.065231346	0.90077966	0.47404337	16000	6.3858033e-06	0.01654929	-0.026955826	-0.003287401	0.893458	0.0072376225	0.1225	79.0	86.94345879554749
4	28.31966	3.4656436	36.712654	18.816072	40.0	0.69042856	0.08561242	0.92850167	0.39362895	20000	4.709244e-06	0.01859821	-0.030109622	-0.004404067	0.89390534	0.012891636	0.12925	79.0	109.00547885894775
5	28.823086	2.8772235	35.59278	18.229301	40.0	0.71561366	0.07180921	0.92760444	0.46657443	24000	-2.2163392e-06	0.014906899	-0.03449524	-0.0034435177	0.89535964	0.009439343	0.14675	79.0	130.26405811309814
6	28.070124	2.8260555	34.606453	19.75474	40.0	0.7152249	0.078688316	1.0175961	0.4086611	28000	-3.7708285e-06	0.0149121415	-0.033697415	-0.0046356693	0.887617	0.014119351	0.1375	79.0	151.2438259124756
7	28.337759	3.5298913	34.79126	17.758617	40.0	0.706738	0.08880147	1.0290824	0.37254906	32000	-2.5248528e-06	0.018575722	-0.036434725	-0.0059378855	0.8809212	0.010080557	0.156	79.0	172.36981964111328
8	29.00389	2.924919	36.154366	22.205729	40.0	0.7085522	0.08032033	1.0294387	0.34264022	36000	1.078558e-05	0.016829686	-0.035569433	-0.0057778247	0.8687011	0.008439962	0.15450001	79.0	193.3146369457245
9	28.094454	2.632271	35.19369	20.044323	40.0	0.72771764	0.07559828	1.035967	0.46948886	40000	-7.011414e-06	0.016734596	-0.037082314	-0.0046604397	0.86787504	0.010265775	0.15725	79.0	214.60063195228577
10	28.65845	3.112763	36.986534	21.041279	40.0	0.7065751	0.07639349	0.9755278	0.4045109	44000	-1.0087967e-05	0.01475554	-0.020350417	-0.003885609	0.8576329	0.0150567815	0.11975001	22.0	234.30990600585938
11	28.697962	2.7928813	34.993004	21.603798	40.0	0.7065153	0.07564425	1.0291367	0.43387008	48000	1.3122559e-06	0.015439175	-0.0380252	-0.004678459	0.8614554	0.013945347	0.14850001	79.0	255.38497304916382
12	28.298061	3.1490145	36.411613	19.298595	40.0	0.72133905	0.07737572	1.085369	0.41271186	52000	-1.93882e-05	0.015189365	-0.037549783	-0.0042438377	0.8510669	0.01227804	0.15550001	79.0	276.3558065891266
