Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.90623	3.6510606	33.770897	16.620567	40.0	-0.10606342	0.027421303	-0.047426604	-0.17470805	4000	-2.4433136e-06	208.40416	-0.025549503	-160.48367	0.9189386	0.009278483	0.08775	79.0	18.677677392959595
1	28.134483	3.495213	35.391556	17.7736	40.0	12.494739	0.4156185	13.411574	10.6172085	8000	4.6348575e-07	145.9134	-0.006116372	-110.5796	0.9123232	0.0033220265	0.01875	79.0	45.23675775527954
2	28.839592	3.9031613	36.28591	18.249256	40.0	22.977552	0.25284514	23.141954	21.403482	12000	4.5776368e-08	107.98048	-0.0016740571	-80.61491	0.9054802	0.0026347036	0.015250001	79.0	75.21738195419312
3	28.051191	3.365855	36.68968	16.08474	40.0	31.993608	0.38475803	32.26139	29.788052	16000	7.658005e-07	66.11074	-0.0074635292	-47.57142	0.9058346	0.0044831336	0.047250003	79.0	104.99874019622803
4	28.209177	3.7252069	36.814266	18.031734	40.0	38.98853	0.31165898	39.232933	37.110115	20000	-5.140305e-07	46.45561	-0.0033259604	-31.754284	0.9041901	0.0033981157	0.02425	79.0	134.6746289730072
5	28.371584	3.8797953	36.454994	16.11011	40.0	44.65736	0.3012168	44.731293	42.480434	24000	-1.7948151e-06	34.17153	-0.0049798014	-21.848476	0.9001103	0.0032526718	0.059000004	79.0	164.62182068824768
6	28.030046	3.3858397	36.78509	18.474077	40.0	49.36942	0.28339544	49.421883	47.61802	28000	7.247925e-08	23.38691	-0.0011573221	-14.699678	0.892754	0.006057961	0.01125	79.0	194.24542617797852
7	27.769043	3.6894867	34.726204	16.116377	40.0	53.1423	0.2753889	53.19357	51.44076	32000	-4.4822695e-08	16.490097	-0.0010545301	-8.71703	0.8925169	0.0061948798	0.010500001	79.0	224.40017247200012
8	27.730154	3.3541124	37.03239	18.747307	40.0	56.09903	0.2653546	56.148083	54.457867	36000	-2.1934511e-08	11.657541	-0.003069397	-5.6233716	0.8881289	0.0039924085	0.028	79.0	254.0496702194214
9	27.299551	3.5965044	35.75908	16.556599	40.0	58.50089	0.25762865	58.548695	56.90811	40000	3.051758e-08	8.424448	-0.0012490483	-3.0657902	0.88121927	0.0044651753	0.015500001	79.0	283.57259702682495
10	28.221611	3.7409983	35.84932	16.413225	40.0	60.219563	0.24376379	60.26449	58.71228	44000	3.4332277e-08	9.75975	-0.0014545184	-3.771294	0.88694435	0.0011422556	0.0085	79.0	313.20626759529114
