Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.974262	3.1569364	36.51418	19.845987	40.0	0.032461416	0.018386917	0.09739937	-0.023413565	4000	-8.6402895e-07	0.46566468	-0.055804636	-0.45150146	0.9189386	0.015109203	0.22725001	75.0	17.67056369781494
1	28.320835	2.837925	33.490513	21.221117	40.0	0.70021707	0.06780823	0.90968454	0.5383064	8000	-4.1151047e-06	0.015857339	-0.036742818	-0.0097790975	0.9096583	0.015000243	0.15525001	61.0	32.50745439529419
2	27.915659	3.1197557	36.14992	19.219795	40.0	0.7017998	0.100450136	0.95193946	0.41369167	12000	1.941681e-06	0.021399338	-0.033148665	-0.013638341	0.90631956	0.015310199	0.122250006	28.0	46.820576906204224
3	28.526142	3.1857023	35.17627	19.284857	40.0	0.7063939	0.10089706	1.1401002	0.40475965	16000	-7.900238e-06	0.018251237	-0.03799787	-0.011191923	0.89719033	0.015692823	0.177	39.0	61.36942744255066
4	27.977049	3.2608528	34.21472	20.629942	40.0	0.71035624	0.100577	1.0820339	0.37138957	20000	-1.1405946e-05	0.017490609	-0.031227577	-0.010793307	0.8844722	0.015313752	0.14975001	24.0	75.594069480896
5	27.573675	3.1579971	34.960007	20.265842	40.0	0.69372654	0.120010756	1.041763	0.37726766	24000	5.4225925e-06	0.02176772	-0.033425286	-0.014725926	0.8883091	0.015188659	0.1525	22.0	89.723552942276
6	27.723608	3.481261	35.89232	19.967482	40.0	0.69392693	0.10053409	1.1095823	0.44522235	28000	-2.4118424e-06	0.020924803	-0.016087284	-0.012333597	0.8897305	0.015330291	0.1465	9.0	103.68837189674377
7	27.191439	3.9400907	34.488358	15.969222	40.0	0.68751174	0.10225853	1.0261765	0.38923407	32000	-1.5250207e-05	0.015980039	-0.04049299	-0.010258553	0.88876677	0.0152779	0.1905	45.0	118.2799904346466
8	27.57026	3.4328392	36.137142	18.18134	40.0	0.69619054	0.117912054	1.0192069	0.36035186	36000	-1.6710283e-05	0.016885797	-0.043760058	-0.011806438	0.8907597	0.015664391	0.208	31.0	132.61328172683716
9	27.84043	3.3265913	35.655945	19.882326	40.0	0.6864646	0.1158019	1.0269119	0.29115522	40000	1.41677865e-05	0.017841933	-0.039620843	-0.012739058	0.8895809	0.015838528	0.19775	22.0	146.83107328414917
10	28.170742	3.2428145	34.549305	18.525438	40.0	0.6992198	0.11665018	1.0207473	0.35486788	44000	-1.671982e-05	0.01951801	-0.044714995	-0.014857775	0.88411456	0.01515138	0.21125	26.0	161.17820978164673
11	27.59851	3.0447674	33.728756	19.79474	40.0	0.697862	0.11017478	1.0698286	0.38698268	48000	2.9973985e-06	0.018057736	-0.033628423	-0.013724183	0.87726253	0.01609388	0.15550001	13.0	175.30012106895447
12	28.144434	3.574199	35.804653	18.925892	40.0	0.70168924	0.102377504	1.0442545	0.36954883	52000	-1.6907692e-05	0.017063927	-0.035517413	-0.012580998	0.8747629	0.015876388	0.19150001	15.0	189.5856523513794
13	28.162596	3.2178876	34.74113	18.65674	40.0	0.69489914	0.11116862	1.0366648	0.34645915	56000	-9.51767e-06	0.016087476	-0.031049741	-0.013064791	0.87307876	0.01565077	0.17775	11.0	203.64634776115417
14	27.46329	3.537038	35.683205	19.500452	40.0	0.6937786	0.11601573	1.0864656	0.27620164	60000	5.775452e-06	0.0141598955	-0.027531905	-0.01161358	0.87169147	0.015605378	0.16700001	10.0	217.682373046875
15	27.230915	3.0543075	34.366997	18.66827	40.0	0.68502754	0.13151278	1.0222311	0.30411068	64000	-2.363205e-06	0.012707881	-0.022094667	-0.0109909605	0.8716013	0.015403973	0.15650001	8.0	231.6423122882843
16	27.946707	3.202819	35.23485	18.405006	40.0	0.69527346	0.12605238	1.0549468	0.27940977	68000	-4.3067935e-06	0.014159294	-0.020157814	-0.0123663405	0.8716664	0.016962124	0.17025001	8.0	245.76742959022522
17	28.388958	3.1797302	38.108246	20.813269	40.0	0.7125886	0.10880885	1.0589681	0.38786453	72000	-1.9752504e-05	0.011834035	-0.045138244	-0.010406608	0.86996377	0.015991507	0.18900001	26.0	260.0523872375488
18	27.969824	3.7329082	36.166893	14.659759	40.0	0.7013551	0.1175514	0.97263026	0.31593275	76000	1.525879e-08	0.01019201	-0.02279097	-0.008679855	0.8663719	0.015901621	0.17575	11.0	274.2018506526947
19	28.064407	3.523701	35.539722	17.17811	40.0	0.7069665	0.12699611	1.0447743	0.3433266	80000	-1.689911e-06	0.0058758566	-0.040811308	-0.0044880453	0.86528444	0.015331976	0.20225	25.0	288.50526905059814
20	27.547083	4.0826635	37.13326	17.812843	40.0	0.6861533	0.13907121	1.0088736	0.31054553	84000	-5.283356e-07	0.0041855853	-0.015850522	-0.0029424643	0.86530924	0.015717031	0.1825	8.0	302.5664165019989
21	27.36554	3.9480329	35.54208	18.700674	40.0	0.6819895	0.14380948	1.0198107	0.30846173	88000	-9.788514e-06	0.0035567146	-0.0212616	-0.0025753037	0.86395437	0.016568035	0.17675	9.0	316.57299637794495
22	26.925753	3.7344515	34.634117	18.687723	40.0	0.68252623	0.14362866	1.0175319	0.26878414	92000	-5.6772233e-06	0.0033977185	-0.041619588	-0.0023440616	0.86340606	0.015078679	0.23575	28.0	330.8654761314392
23	27.670269	4.12916	35.968098	17.252275	40.0	0.68668544	0.14539175	1.1081313	0.2900232	96000	7.3585516e-06	0.0031278129	-0.026873257	-0.0022528833	0.86521965	0.015377757	0.1315	15.0	344.90320086479187
