Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	27.062416	3.6332548	35.699295	19.555752	40.0	0.031197453	0.017453844	0.09243089	-0.020701058	4000	2.75898e-06	0.4374922	-0.014515764	-0.42647293	0.9189386	0.003261325	0.07525001	79.0	19.61124277114868
1	28.469257	3.4626086	36.645573	18.893759	40.0	0.69190395	0.072256	0.8564737	0.37518364	8000	7.038117e-07	0.012174071	-0.02049974	-0.007194234	0.9142326	0.0072704325	0.12650001	79.0	34.77689027786255
2	28.689198	3.1914577	36.07745	19.990414	40.0	0.71878076	0.11099644	0.9598253	0.3158556	12000	5.2433015e-06	0.005903443	-0.014876971	-0.0026807922	0.9115727	0.015789924	0.22725001	11.0	49.26786994934082
3	28.906189	3.0237675	34.95367	21.500013	40.0	0.7199841	0.11874709	0.9854367	0.32514647	16000	1.695633e-06	0.004425889	-0.02655388	-0.0017220101	0.91014224	0.0154594295	0.18	34.0	63.55254530906677
4	29.841925	2.5537643	37.00021	24.116722	40.0	0.7483862	0.11331975	1.0280699	0.30726916	20000	-1.1711121e-06	0.003384079	-0.015963042	-0.0011299797	0.90484357	0.01643592	0.22275001	10.0	77.43590378761292
5	30.063475	2.3564818	36.517612	24.761318	40.0	0.7527005	0.10975771	0.98073786	0.30260372	24000	-3.5095215e-06	0.0029207566	-0.019625066	-0.00090709515	0.90545475	0.016713178	0.223	9.0	91.50771903991699
6	29.924349	2.2346647	35.8733	25.530273	40.0	0.74710524	0.10912401	1.0148131	0.3882686	28000	-1.06267935e-05	0.0029318195	-0.015357398	-0.0011213856	0.9030142	0.01675675	0.23475002	9.0	105.8401563167572
7	29.934063	2.0252383	34.632393	26.282898	40.0	0.75065017	0.10739841	0.9803182	0.28608155	32000	-3.2138826e-06	0.0023596624	-0.018984092	-0.00064562715	0.90068775	0.015442907	0.22850001	10.0	119.47866916656494
8	30.210905	2.3553877	36.60788	24.280403	40.0	0.75837725	0.1071162	1.066538	0.372681	36000	-8.587361e-06	0.0022572973	-0.03555923	-0.00077049923	0.8980092	0.010159697	0.1975	79.0	137.89484572410583
9	30.316895	1.9135445	36.358337	26.208874	40.0	0.75636196	0.10012963	0.9585302	0.39385495	40000	1.0848046e-06	0.0020655605	-0.03702102	-0.00060041016	0.88941985	0.014100966	0.20875001	79.0	159.75702333450317
10	30.73782	1.7435342	35.240524	27.274208	40.0	0.7670287	0.09925441	0.9854268	0.2816322	44000	-9.490967e-06	0.0019497052	-0.02750095	-0.0005293414	0.86793447	0.015339623	0.20325	23.0	180.38171100616455
11	30.802868	1.5024909	34.595192	27.993708	40.0	0.76859397	0.08735781	0.967202	0.38440794	48000	-1.668358e-05	0.001596617	-0.01857999	-0.00038962008	0.8649921	0.015350095	0.21225001	10.0	201.45411038398743
12	31.14293	1.9359237	36.503803	27.91462	40.0	0.771863	0.09103441	0.9660142	0.39670658	52000	-4.667759e-06	0.0016980196	-0.017269323	-0.0005008003	0.86283827	0.015363242	0.18575001	10.0	221.46097230911255
13	31.113026	1.6224178	35.736988	27.933834	40.0	0.7787135	0.09034703	1.0074607	0.41808918	56000	-3.8219452e-05	0.001610782	-0.020385135	-0.00047573377	0.8586586	0.015210476	0.18575001	14.0	242.93998908996582
14	30.938469	1.3872055	35.447914	27.874296	40.0	0.7733877	0.08093298	0.9712169	0.36951458	60000	-1.7951967e-05	0.0013810969	-0.026977222	-0.0003112387	0.85038483	0.016609231	0.187	18.0	262.51668906211853
15	31.52034	1.5390102	36.16347	28.513044	40.0	0.78394204	0.08301438	0.9705287	0.3867643	64000	-3.1923297e-05	0.0014261657	-0.023213396	-0.00031885703	0.8428569	0.015728833	0.16575001	19.0	282.51367115974426
16	31.496544	1.4868125	35.535713	28.084911	40.0	0.78854996	0.0828145	1.011206	0.46247002	68000	-1.3828279e-07	0.00132336	-0.016832301	-0.00031737203	0.8358268	0.015016209	0.16375001	8.0	302.7351965904236
17	31.611662	1.3948828	35.18346	28.68147	40.0	0.7902903	0.0751229	0.965746	0.33566537	72000	-2.2439004e-05	0.0013246856	-0.037520166	-0.00034591113	0.8319612	0.015246295	0.21825	66.0	324.135395526886
18	31.64143	1.7945108	37.243008	28.61961	40.0	0.7865067	0.07704144	0.9521964	0.38392735	76000	-3.1785967e-06	0.0013504326	-0.033518873	-0.00032137544	0.8135652	0.013920958	0.18825	79.0	345.01204109191895
19	32.06621	1.6270658	36.43416	28.506683	40.0	0.80063087	0.08029978	0.9827393	0.44787368	80000	-5.348206e-06	0.0014305101	-0.035170205	-0.00037988322	0.7994084	0.009799065	0.19150001	79.0	365.7352066040039
20	32.230522	1.6321586	37.320255	28.69404	40.0	0.8038342	0.076852895	0.9857136	0.38492972	84000	-2.9825213e-05	0.0013212574	-0.032941453	-0.00045503798	0.7756678	0.010262427	0.1815	79.0	387.39101338386536
21	32.068344	1.2731913	34.87838	29.317926	40.0	0.801788	0.066992596	0.96517766	0.3399585	88000	-5.404759e-05	0.0012206915	-0.03523817	-0.00028136797	0.7659107	0.0151059	0.20250002	65.0	408.434876203537
22	32.247902	1.2837069	36.46391	29.743164	40.0	0.80623376	0.068050385	0.976436	0.4164646	92000	-3.5314562e-05	0.0011021049	-0.03647622	-0.00024121121	0.7437639	0.015452783	0.21000001	69.0	429.7598421573639
23	32.584007	1.445489	36.159473	29.961597	40.0	0.8126519	0.07315629	0.98188597	0.4552238	96000	-3.80621e-05	0.0011102668	-0.015443588	-0.00022421422	0.721364	0.015338202	0.1585	11.0	449.0104429721832
24	32.74878	1.546592	37.37968	29.776897	40.0	0.8168229	0.07182211	0.99668235	0.48272908	100000	2.5226595e-05	0.0010593765	-0.034127608	-0.00023986003	0.7183715	0.015115178	0.19025001	59.0	469.7658417224884
25	32.691357	1.4687666	37.303226	29.294123	40.0	0.8184531	0.07257128	0.97572577	0.39756864	104000	2.7150156e-05	0.0010680177	-0.014981481	-0.000279649	0.6964257	0.015483742	0.1665	11.0	489.2580065727234
26	32.968246	1.4598354	36.947605	30.106598	40.0	0.82251674	0.069101036	0.9850031	0.4285754	108000	5.896616e-05	0.0010284723	-0.018656623	-0.00020495203	0.6935683	0.016453892	0.15425001	14.0	509.31501936912537
27	32.90056	1.5086433	36.853863	28.68419	40.0	0.82258326	0.07205804	1.0069126	0.34006584	112000	3.409195e-05	0.0010918758	-0.019847315	-0.00026064384	0.6866059	0.015413198	0.20725001	13.0	529.0234854221344
28	32.873203	1.2358339	35.69567	30.45828	40.0	0.82281697	0.07026672	0.9884249	0.32697487	116000	-4.327059e-05	0.0010430143	-0.031805165	-0.000240075	0.6806814	0.015280289	0.21775001	57.0	550.7285876274109
29	32.82338	1.3891225	36.392555	30.01033	40.0	0.82048994	0.06831495	1.0120902	0.38041037	120000	-8.485413e-05	0.0010331775	-0.036593564	-0.00027075276	0.65405256	0.014189162	0.17775	79.0	573.165821313858
30	32.84566	1.2666682	36.256664	30.047935	40.0	0.82044	0.066867635	0.97845346	0.30717546	124000	-4.4664386e-05	0.0010535014	-0.033246297	-0.00028482184	0.63403654	0.015142876	0.17225	58.0	595.6643900871277
31	33.00236	1.2903346	37.509693	30.298677	40.0	0.8249436	0.06970732	0.9896722	0.4676397	128000	8.016586e-06	0.0011060898	8.1872946e-05	-0.00025466358	0.6257213	0.015360778	0.20050001	2.0	617.4970767498016
32	32.87671	1.3088851	36.35384	29.830511	40.0	0.8216161	0.06867414	0.97870255	0.46706086	132000	-9.1176036e-05	0.0010886679	-0.016643384	-0.00030082295	0.62544435	0.015081827	0.16475001	14.0	638.7035381793976
33	33.21625	1.2441276	36.845226	30.6442	40.0	0.8280297	0.06945064	0.9877013	0.39623967	136000	0.000109323504	0.0009921921	-0.035165336	-0.00022491044	0.62098104	0.015211951	0.20075001	74.0	661.4619898796082
34	32.961926	1.4491571	36.739517	29.47189	40.0	0.82223916	0.06792471	1.0108577	0.35986477	140000	-9.3755725e-06	0.0009589226	-0.035285518	-0.00023713632	0.6026469	0.0121380985	0.19600001	79.0	683.8381996154785
